1000
x px y py z pz
-7.8920113494e-03 -2.5043560872e-01 6.9062748401e-03 -2.1926196490e-01 5.0759077386e-03 1.9579508999e+03
-2.4019793561e-02 -7.6221524510e-01 -1.3515233218e-02 4.2908464168e-01 3.2770359424e-03 1.9579507328e+03
1.1324485049e-02 3.5935759576e-01 2.0597388203e-02 -6.5393048820e-01 4.2577101685e-03 1.9579507860e+03
1.2168667225e-02 3.8614586123e-01 -1.6838522145e-02 5.3459317201e-01 5.7132722039e-03 1.9579508171e+03
-2.7989531066e-03 -8.8818616316e-02 -6.1119605365e-03 1.9404389680e-01 -2.9934981280e-04 1.9579509166e+03
7.6909665962e-03 2.4405589634e-01 -5.4537175517e-03 1.7314585008e-01 -2.6293039790e-03 1.9579509053e+03
2.0341124240e-03 6.4548080587e-02 7.8617476833e-03 -2.4959653207e-01 -4.5130420321e-04 1.9579509112e+03
4.5995090555e-03 1.4595529501e-01 1.2654933767e-02 -4.0177167788e-01 -1.4250994740e-02 1.9579508815e+03
-9.0762436920e-03 -2.8801461593e-01 -1.4309158011e-03 4.5429036342e-02 -6.7495548737e-03 1.9579509065e+03
-1.0717070700e-02 -3.4008264869e-01 -1.6169478423e-03 5.1335223268e-02 3.6783241435e-03 1.9579508980e+03
-1.1784610570e-02 -3.7395867158e-01 -1.3568214927e-02 4.3076672916e-01 1.8039052545e-02 1.9579508451e+03
1.9307750875e-02 0.0000000000e+00 -2.3308150695e-03 0.0000000000e+00 -1.5389936515e-02 1.9579509282e+03
-1.7857833849e-02 -5.6667903121e-01 -1.6835471753e-02 5.3449632148e-01 2.9394466906e-03 1.9579507732e+03
-1.9185231047e-02 -6.0880105830e-01 1.5150255939e-02 -4.8099371317e-01 -1.4531425157e-03 1.9579507745e+03
1.7928916448e-02 5.6893469085e-01 -4.0193922872e-03 1.2760856726e-01 9.1233909620e-03 1.9579508414e+03
7.5636279317e-03 2.4001507801e-01 -2.0452826718e-02 6.4934092114e-01 8.5968970717e-03 1.9579508058e+03
-7.1042257082e-03 0.0000000000e+00 -8.8088407610e-03 0.0000000000e+00 -1.6573653810e-02 1.9579509282e+03
-7.9872237882e-03 -2.5345696472e-01 -1.0764791176e-02 3.4176300668e-01 9.2940701021e-03 1.9579508820e+03
5.7382691613e-03 1.8209134175e-01 4.4909528731e-03 -1.4257978110e-01 -5.7623122498e-03 1.9579509145e+03
-7.7733882303e-03 -2.4667136557e-01 4.8190644089e-03 -1.5299673957e-01 7.7301055679e-04 1.9579509067e+03
6.5313298442e-04 2.0725737768e-02 9.8975789587e-04 -3.1423056221e-02 -6.4350484017e-03 1.9579509278e+03
2.2269906376e-02 7.0668643634e-01 -1.0701125486e-02 3.3974172444e-01 1.0387017610e-02 1.9579507712e+03
7.8834196159e-04 2.5016296647e-02 -1.6155653140e-02 5.1291329964e-01 -6.2425507516e-03 1.9579508608e+03
1.0003624875e-02 3.1744301491e-01 7.8562832434e-03 -2.4942304423e-01 -4.8716738580e-03 1.9579508866e+03
5.5108894497e-03 1.7487594143e-01 -2.2672135620e-02 7.1980003368e-01 -1.4140657375e-02 1.9579507881e+03
-1.7504244808e-02 -5.5545867244e-01 -3.7309672745e-04 1.1845158555e-02 2.2775659985e-02 1.9579508494e+03
-1.5144258907e-03 -4.8056972470e-02 3.5909556664e-03 -1.1400646780e-01 2.3343020495e-03 1.9579509243e+03
1.7081542103e-02 5.4204512813e-01 1.1962744980e-02 -3.7979590658e-01 -1.6766211324e-03 1.9579508163e+03
1.2667406713e-02 4.0197226633e-01 7.7459617946e-03 -2.4592053316e-01 6.9884348295e-03 1.9579508715e+03
7.3931403253e-03 2.3460503569e-01 1.0427970754e-03 -3.3106955901e-02 3.2554758136e-03 1.9579509139e+03
1.3030441324e-02 4.1349237045e-01 7.3097361468e-03 -2.3207114337e-01 1.4359994487e-02 1.9579508708e+03
9.8055255386e-03 3.1115675886e-01 -2.3212095972e-02 7.3694281137e-01 -1.2318299894e-03 1.9579507648e+03
2.7256666468e-02 8.6493027529e-01 7.5992504532e-03 -2.4126269938e-01 -9.3539426452e-04 1.9579507223e+03
4.7799264431e-03 1.5168044392e-01 1.1488623049e-02 -3.6474338405e-01 -8.2790154686e-03 1.9579508883e+03
1.6810253317e-03 5.3343639086e-02 -1.8602607723e-03 5.9059977252e-02 5.5075257646e-03 1.9579509266e+03
1.0046106745e-02 3.1879108480e-01 -9.7296882185e-04 3.0890032720e-02 7.8942613655e-03 1.9579509020e+03
-1.6573340774e-03 -5.2591849259e-02 2.6508956837e-03 -8.4161232161e-02 -1.4441021119e-03 1.9579509257e+03
-9.8625914782e-03 -3.1296763174e-01 2.1181248497e-03 -6.7246703536e-02 2.1157293067e-02 1.9579509020e+03
1.3063444270e-03 4.1453964656e-02 1.4551124867e-02 -4.6197237760e-01 -1.6622520149e-03 1.9579508733e+03
4.0795322036e-03 1.2945497508e-01 8.0425944717e-03 -2.5533809629e-01 8.1756133295e-04 1.9579509073e+03
-1.7073553841e-02 -5.4179163771e-01 1.2578392936e-02 -3.9934163538e-01 -1.9796579611e-03 1.9579508125e+03
-8.8855291373e-03 -2.8196270909e-01 4.1885055354e-03 -1.3297761467e-01 1.6201262345e-03 1.9579509034e+03
-7.3981122792e-03 -2.3476280743e-01 1.2179857185e-02 -3.8668883936e-01 -3.3196164895e-04 1.9579508759e+03
1.0377432980e-02 3.2930499268e-01 5.9560350304e-03 -1.8909353757e-01 -9.0704913730e-03 1.9579508914e+03
-2.2833784417e-02 -7.2457984500e-01 2.2181693493e-02 -7.0422934563e-01 1.7638032021e-03 1.9579506675e+03
-3.6906297669e-03 -1.1711401244e-01 6.6726770650e-03 -2.1184565099e-01 -2.5772281439e-03 1.9579509132e+03
-3.5700798792e-03 -1.1328862519e-01 1.7320925164e-02 -5.4990861539e-01 1.1854897808e-02 1.9579508477e+03
-1.0143505550e-03 -3.2188182106e-02 1.1005240936e-02 -3.4939686093e-01 -1.1051581290e-02 1.9579508968e+03
5.0880630096e-03 1.6145848092e-01 1.4789382483e-03 -4.6953663959e-02 -4.4129690204e-03 1.9579509210e+03
7.6298654642e-04 2.4211697723e-02 2.5779511104e-02 -8.1845367921e-01 1.4098340267e-02 1.9579507570e+03
-1.4791259596e-03 -4.6936805913e-02 -1.7791322756e-02 5.6484290337e-01 1.7049986853e-03 1.9579508462e+03
1.3062852492e-02 4.1452086897e-01 2.5976123117e-04 -8.2469578817e-03 -4.6687845934e-03 1.9579508843e+03
-9.8532291979e-03 -3.1267053132e-01 2.1114153129e-02 -6.7033685709e-01 -1.3212980649e-03 1.9579507885e+03
5.5621571877e-03 1.7650281550e-01 7.5342909986e-03 -2.3920036332e-01 2.4480161029e-03 1.9579509056e+03
-4.0497486120e-03 -1.2850985888e-01 1.8185508091e-03 -5.7735759911e-02 -2.5348266606e-03 1.9579509231e+03
-6.7242304373e-03 -2.1337865277e-01 2.0684973756e-03 -6.5671119566e-02 -1.3688186858e-02 1.9579509155e+03
-3.7195018275e-03 -1.1803020405e-01 -1.9069470474e-03 6.0542183565e-02 -1.0943668709e-03 1.9579509237e+03
1.8678556588e-02 5.9272286112e-01 -1.4945730609e-02 4.7450039807e-01 -9.2679470028e-03 1.9579507810e+03
-6.3739834057e-03 -2.0226433414e-01 -2.7261246941e-03 8.6549619480e-02 4.9528009981e-03 1.9579509158e+03
-1.9839083369e-03 -6.2954964403e-02 -7.5843226161e-03 2.4078877877e-01 3.7537803162e-03 1.9579509124e+03
4.8065459137e-03 1.5252515279e-01 -1.6560007083e-02 5.2575081807e-01 6.8462323147e-03 1.9579508517e+03
-1.3030013038e-02 -4.1347878120e-01 -3.9739842510e-04 1.2616694414e-02 7.0841335241e-03 1.9579508845e+03
-9.7225307037e-03 -3.0852310886e-01 -1.1416301873e-02 3.6244731345e-01 -1.1025936376e-02 1.9579508703e+03
-4.6699508679e-03 -1.4819061241e-01 9.6571908621e-04 -3.0659866644e-02 9.6945294028e-03 1.9579509223e+03
-1.7105365611e-02 -5.4280111979e-01 4.5071907292e-04 -1.4309530195e-02 -1.8911221960e-03 1.9579508529e+03
1.6331620267e-03 5.1824802397e-02 -4.1620925270e-03 1.3213904921e-01 -8.0912337050e-03 1.9579509230e+03
-3.0313272579e-03 -9.6192498377e-02 7.9644442384e-03 -2.5285696527e-01 9.8197409094e-03 1.9579509095e+03
-1.2015784312e-02 -3.8129446543e-01 -3.9390304954e-03 1.2505722454e-01 1.5459070999e-02 1.9579508871e+03
-6.4734698203e-03 -2.0542131582e-01 7.7373834564e-03 -2.4564818807e-01 1.6017610361e-02 1.9579509020e+03
-3.0650468595e-03 -9.7262514771e-02 1.4512906890e-02 -4.6075902447e-01 5.4977468349e-03 1.9579508716e+03
2.3116493459e-03 7.3355104220e-02 6.2391339662e-04 -1.9808142794e-02 6.4423128218e-03 1.9579509267e+03
1.7675651372e-03 5.6089788918e-02 -1.0893561351e-02 3.4585123242e-01 2.1031761490e-03 1.9579508968e+03
-2.1346557465e-02 -6.7738599831e-01 3.7174310337e-03 -1.1802183268e-01 7.3934263644e-04 1.9579508075e+03
-1.4449106791e-02 -4.5851058838e-01 1.6396381682e-02 -5.2055599600e-01 -1.8899326536e-03 1.9579508053e+03
4.4094935495e-03 1.3992557260e-01 3.2105659273e-03 -1.0192976875e-01 -6.7762364559e-03 1.9579509205e+03
2.8265126035e-03 8.9693156428e-02 3.7229174939e-03 -1.1819602152e-01 3.6063366220e-03 1.9579509226e+03
-2.4191676469e-03 0.0000000000e+00 -9.5066245790e-03 0.0000000000e+00 -1.5159530888e-02 1.9579509282e+03
7.7594757935e-03 2.4622988538e-01 -2.6446581641e-04 8.3963201709e-03 1.9902211800e-03 1.9579509127e+03
2.8684746875e-02 9.1024725840e-01 5.4926505256e-03 -1.7438189413e-01 -6.1931613505e-03 1.9579507088e+03
