4096
x px y py z pz
2.0710469377e-03 1.7618678529e-02 -4.7442559607e-04 -3.6177593973e-03 5.3731182194e-02 2.2108834026e-01
6.4046882619e-05 2.4927850851e-03 3.0194216098e-04 6.5394473295e-03 -3.5791464022e-02 1.9301603344e-01
1.3925064138e-04 3.1754248151e-03 3.5448372302e-04 6.8050716323e-03 4.2851691864e-03 2.0712418441e-01
-5.9382591263e-04 -9.3667605974e-03 1.5087101260e-05 2.2743579839e-04 4.4296224625e-02 1.8283630240e-01
1.7207680564e-04 2.1313047961e-04 2.1641823654e-03 2.8429124216e-03 2.1446833546e-01 2.2091283373e-01
2.2448846002e-03 5.5141553304e-03 -1.0957620752e-03 -3.3199728536e-03 -1.3536002630e-01 2.0231620909e-01
-2.5933044482e-03 -1.3233098628e-02 8.9902347210e-06 1.0800269392e-04 -8.4104161486e-02 2.0140291562e-01
-2.1607901207e-03 -1.7816113262e-02 7.5720051955e-04 6.5249391395e-03 -5.6813895663e-02 2.0573217371e-01
7.9459573970e-04 1.1101659435e-04 2.8362726527e-04 -2.4945349737e-05 -3.0076053277e-01 1.8313079769e-01
-1.5461561408e-03 -2.0131432199e-02 6.4915808942e-04 9.3732408112e-03 1.3607113234e-03 2.0806714172e-01
8.9056388959e-04 1.1878980049e-02 -1.6527703199e-03 -1.9294206067e-02 -2.1997310331e-02 2.1953333743e-01
-5.0590556552e-04 -8.5915787956e-03 -7.8205767780e-04 -1.3515594472e-02 4.0668657950e-02 2.0136221806e-01
-1.3574669622e-03 -1.3341776501e-02 1.2852503369e-03 1.3302592357e-02 5.8318458411e-02 1.9793112224e-01
1.1908752593e-03 1.3736723996e-02 2.6676062862e-04 1.6101309109e-03 -1.0817474098e-01 1.9889958936e-01
-1.4792830424e-04 -2.5599760337e-03 -3.8745977100e-04 -9.3085336397e-03 -4.8764043777e-02 2.1193907434e-01
5.4548907122e-05 7.1848618454e-04 1.8137191150e-03 1.0293863734e-02 -1.3041195779e-01 2.0497604229e-01
1.2016046118e-03 1.1823335983e-03 -1.7391457314e-03 -2.1128918900e-03 2.1989169108e-01 1.9660064595e-01
9.3384638120e-04 1.3540401751e-02 -6.8240969145e-04 -9.6460671931e-03 -7.8669175786e-02 2.0714359841e-01
5.2579154517e-04 1.1251280366e-02 -7.1912739064e-04 -1.3669372272e-02 -1.9868631687e-02 1.9959983737e-01
-2.9848471175e-04 -3.8157327790e-03 1.2354392756e-03 1.4196699554e-02 8.8976796626e-02 1.8803469107e-01
9.8683581211e-04 1.0986423945e-02 1.0146599910e-03 1.1388713494e-02 -9.9106150858e-02 2.0302974050e-01
1.6128758705e-03 1.9375679067e-02 -8.0916648708e-04 -8.8816084054e-03 1.5084555595e-02 2.0756059944e-01
-1.8601032006e-03 -1.7892215555e-02 6.0819645180e-04 5.7154547548e-03 5.8376247194e-02 2.1195786227e-01
1.2383014651e-04 1.0804549321e-03 -5.8509322874e-04 -7.5100255331e-03 -1.1346981100e-01 2.0660008127e-01
-4.2858181517e-04 -7.5505848316e-03 -6.9545290524e-04 -1.2322710174e-02 4.9869217886e-03 2.1889145482e-01
-1.7573933961e-03 -4.2898407404e-03 1.5470896325e-03 3.5009037668e-03 1.6097374264e-01 1.8599304963e-01
1.0337187301e-03 1.0275325872e-02 1.8005714842e-03 1.8301553563e-02 -1.3366868767e-02 2.0260719429e-01
8.6702095382e-04 1.0357848104e-02 3.3064293365e-04 4.3868634188e-03 9.6149952137e-02 1.8215070327e-01
3.3667529885e-04 6.4671972069e-03 -5.3981004346e-04 -9.3453785318e-03 2.7495401777e-02 2.1915475240e-01
4.7236299414e-04 6.7805316433e-03 1.4563626586e-03 1.9672117569e-02 2.6182396414e-02 1.9667809764e-01
-1.7901854727e-04 2.4094070906e-05 -2.1042382149e-03 -5.4644386584e-04 2.6802667917e-01 2.0439051572e-01
-1.8325616608e-03 -2.1054771580e-02 3.8145745964e-05 1.3086639070e-04 1.7340646100e-02 1.9397330508e-01
-1.9781162949e-03 -1.7323265437e-02 9.9252518715e-04 9.3745091631e-03 8.6479578793e-03 2.0837603255e-01
-2.3606854235e-04 -5.0284309193e-03 1.4672334982e-04 1.7925025549e-03 6.0447209253e-02 1.9053934070e-01
-1.1264003491e-03 -9.8624894908e-03 1.9211939564e-03 1.7603894260e-02 3.0961613595e-03 1.9527788070e-01
-4.0263155072e-04 -7.0356765830e-03 7.5352090829e-04 1.4198619913e-02 -5.1327351773e-02 1.9554842838e-01
-4.0449000041e-04 -5.6633273866e-03 -4.1902352935e-04 -5.0437906539e-03 9.0241313867e-02 1.9933904871e-01
2.0102538379e-03 7.6554187369e-03 -8.6218335339e-04 -3.7813553775e-03 -1.3820883933e-01 1.9735979284e-01
6.6804970371e-04 4.9475192556e-03 2.0110004799e-03 1.4567344844e-02 -8.0468110618e-02 2.0926308023e-01
-5.4045722153e-04 -9.3329051352e-04 -2.2532512148e-03 -4.5005255968e-03 -1.7793598331e-01 1.9590815056e-01
-7.8903015478e-04 -6.3064961434e-03 2.0734162732e-03 1.8383933695e-02 -3.1668322878e-02 1.9331014814e-01
1.2216649475e-03 1.4434213439e-02 -1.2667367651e-03 -1.4479768720e-02 -8.0812261550e-02 1.8646659592e-01
7.1866274117e-04 1.3188035529e-02 8.9626299182e-04 1.5463619506e-02 2.7690139438e-03 1.9850291496e-01
8.0887919144e-04 9.1190536328e-03 5.5774135495e-04 7.8819326036e-03 -1.0898243898e-01 1.8849710529e-01
3.9064473018e-04 7.6349962558e-03 1.0359872146e-03 1.8229094955e-02 -3.9434510674e-02 2.0047402754e-01
-8.8763368727e-04 -6.3183395683e-03 -8.8439668345e-04 -7.1735028840e-03 -1.3913313114e-01 2.1419963305e-01
5.5831878815e-04 3.3813174194e-03 1.3372184123e-03 7.4802283916e-03 -1.5424580789e-01 2.0370780656e-01
-9.8947920248e-05 -1.1003985437e-04 2.4777348736e-03 6.9439908089e-04 -2.5137647731e-01 1.9767858997e-01
1.5250275536e-03 1.3436208079e-02 -1.5676593243e-03 -1.3885495257e-02 -3.6423350058e-02 2.0307813869e-01
-1.9561730753e-03 -1.6222358604e-02 1.0840826804e-03 9.8580098429e-03 -4.5440599653e-02 2.1339880121e-01
-9.9043682921e-04 -1.7559527716e-02 -3.3809096380e-04 -6.9616555451e-03 -3.6776406061e-03 2.2123784179e-01
1.2424922724e-04 2.3579103893e-03 2.8305917264e-04 5.2186157917e-03 -6.9094753155e-02 1.6748049641e-01
4.6457136900e-04 5.6420268204e-04 2.6480477778e-03 2.2554623566e-03 1.9928486127e-01 1.8427900637e-01
-2.7979141230e-03 -1.4238213594e-02 -3.8668398889e-04 -2.5168900391e-03 1.3919760216e-02 2.0936105272e-01
-2.0174892804e-03 -1.3577228551e-02 9.7365823867e-04 5.9102877862e-03 6.5617230646e-02 2.1058280003e-01
-3.0872237425e-04 -3.2620580982e-03 1.4475016228e-03 1.2747975496e-02 -1.1985213243e-01 1.8217770581e-01
-6.0885398706e-04 -8.0288993603e-03 -1.2392576143e-03 -1.8460031894e-02 -6.1454121348e-02 2.1092705137e-01
4.5786149280e-04 6.1527867105e-03 1.8709726099e-03 2.1413606066e-02 -1.9374329445e-02 1.7331424928e-01
9.7920954387e-04 7.5215892601e-03 -1.7185359054e-03 -1.4734057317e-02 6.7349673072e-02 2.2375206039e-01
-1.0747317511e-03 -1.3758678980e-02 -5.9267797450e-04 -8.1472054454e-03 7.3078285771e-02 2.0884616045e-01
4.3701517169e-04 5.7711478508e-03 -8.0029503379e-04 -1.1175358259e-02 -9.1717941942e-02 2.0467186329e-01
-6.2692672860e-04 -1.0061403896e-02 -6.2927647145e-04 -1.1412571432e-02 -5.6260855870e-02 2.1577107926e-01
-1.2047855486e-03 -1.2593456626e-02 5.6204002214e-04 5.6475955273e-03 8.6326418708e-02 1.9704348236e-01
7.6786232081e-04 7.1824922663e-03 1.1952315623e-03 9.2808287123e-03 1.3073615665e-01 1.9302513004e-01
-1.1942686444e-04 -2.1002411866e-03 -1.3875039843e-04 -1.3212675762e-03 1.4725787588e-01 1.9579173543e-01
-7.2360080247e-05 -1.8442947237e-03 -1.5958645289e-04 -1.6570977195e-03 1.2359123917e-01 1.9265562585e-01
2.4512384653e-04 2.1969273382e-03 1.0109512931e-03 5.8041460191e-03 -1.6654452640e-01 1.8111136348e-01
-2.7542849865e-04 -1.8214419626e-03 1.6386300166e-03 1.0946675246e-02 -1.2856560097e-01 1.9826083483e-01
5.9139943309e-04 4.4155204567e-03 1.3162761075e-04 7.9555199919e-04 1.7403728487e-01 2.0257017131e-01
5.0581683615e-04 5.5076513884e-03 1.6931101254e-03 1.8647676102e-02 -8.6608559902e-02 1.8975612717e-01
1.0330443383e-03 8.3536230852e-03 1.9024162117e-03 1.5257342057e-02 -6.2712525356e-02 1.8878730739e-01
-1.1551236927e-03 -1.6923076233e-02 -6.3610235646e-04 -9.6670030319e-03 1.8873026634e-02 2.0014868125e-01
-1.6870047579e-03 -2.0554717766e-02 2.7957579478e-04 2.1404325061e-03 -5.4167342903e-02 1.9940049172e-01
1.5134789532e-04 1.0975813446e-04 9.3196674222e-04 5.2567632308e-03 1.7167006745e-01 2.0367820696e-01
-2.6124806274e-04 -3.7631505545e-03 -1.3829150584e-04 -9.0949761570e-04 1.7032675909e-02 1.8771487919e-01
-8.8797921103e-04 -1.4197894701e-02 3.3207277563e-04 5.2171806156e-03 2.0824000927e-02 2.0968523724e-01
-1.0683333946e-03 -1.6493150438e-02 -8.7094978504e-04 -1.3371246425e-02 -2.4869724059e-02 2.0105262372e-01
-7.2085421393e-04 -2.9363749269e-04 2.7118244260e-04 -1.1895434922e-04 -2.7478634659e-01 1.9189940319e-01
-3.0357217872e-04 -4.9119711810e-03 -4.3493225532e-05 -2.8474516433e-06 4.7021894681e-02 1.8834765076e-01
-2.3634714548e-03 -1.0573304660e-02 1.4427232287e-03 7.5701991473e-03 6.0539406072e-02 1.8821858106e-01
1.0478632501e-03 1.5859488217e-02 3.4729665280e-04 5.7458297021e-03 4.5153387500e-02 1.8886885839e-01
-2.9261119469e-04 -4.7435770000e-03 -7.7063798233e-04 -1.3301170103e-02 -6.4319179584e-02 1.9113636914e-01
1.7510347588e-03 1.3954490098e-02 1.4020014658e-03 1.2137728637e-02 7.7836889559e-03 2.0398599884e-01
-8.0360566706e-05 -9.8147172559e-04 -8.8350026599e-04 -1.5321046249e-02 -5.2592425520e-02 1.9700379916e-01
-4.4562653543e-04 -8.0317939956e-03 8.9324021910e-04 1.6877012199e-02 -3.9817086089e-02 1.8144127097e-01
6.0729400428e-04 1.1919435357e-02 -6.4157739588e-05 -1.9986631847e-03 -5.3872718293e-02 1.9947999228e-01
-4.4169936879e-04 -5.1988864962e-03 1.3474725834e-03 1.9334779255e-02 3.1710603105e-02 1.7789958307e-01
-1.2323489973e-03 -7.6743149961e-03 -1.4130200435e-03 -9.3419416955e-03 -1.1310821860e-01 1.9969915265e-01
-1.5052610374e-03 -1.7816375364e-02 8.1249097190e-04 1.0636724738e-02 -6.6786876657e-02 1.9938295037e-01
1.2417948808e-03 3.9351343240e-03 2.7834396264e-04 2.9512482981e-04 -2.0349399982e-01 1.9356421155e-01
5.8110589205e-05 1.8533585430e-03 7.3162968751e-04 1.2829918240e-02 -6.5658749551e-02 2.1123842000e-01
1.2548486063e-03 2.0139885691e-02 -8.2380413484e-04 -1.1494152527e-02 2.1405145457e-02 1.9652823697e-01
2.9514930371e-04 1.1197860925e-03 -6.2583824833e-04 -4.1428529840e-03 1.7472764879e-01 2.0537147018e-01
-1.4364603936e-05 -7.0082319587e-04 2.8660304845e-04 1.6907574570e-03 1.7117407418e-01 2.1476740243e-01
-1.3910263451e-03 -1.4795995576e-03 -2.5994930021e-04 1.1941507051e-04 2.4767878256e-01 1.9220523157e-01
1.6611183657e-03 2.3540719533e-03 1.3278447868e-03 1.4366895690e-03 -2.0757703211e-01 2.0195297115e-01
1.9884031240e-03 1.5684646635e-02 -1.0264124107e-03 -8.3589333019e-03 -6.1157374052e-02 2.0509148819e-01
-3.8227146660e-04 -3.7416285798e-03 -9.2399642145e-04 -9.0900572643e-03 -1.2581226534e-01 2.0705146110e-01
-2.3675469333e-04 -1.5657992336e-03 1.9483860724e-03 1.4768439740e-02 8.5262405613e-02 2.0628831613e-01
2.1058360008e-03 1.3198678812e-02 1.3832344240e-03 9.3014977805e-03 -1.7069894396e-02 1.9634965452e-01
-4.8492697247e-04 -2.7738937996e-03 -8.5122317159e-04 -4.6387871216e-03 -1.6944925862e-01 1.9472933090e-01
-9.7678363224e-04 -1.6032273438e-02 -6.2965462534e-04 -1.0176429156e-02 3.3067159932e-02 1.9131173860e-01
-1.1001434029e-03 -1.8527097419e-02 -3.0304353620e-04 -5.9461204727e-03 -1.4395477299e-02 2.1874990153e-01
5.5210792057e-04 5.9587751859e-04 -1.1170858400e-03 -1.6576492001e-03 -2.3359412196e-01 1.8340433661e-01
-9.9212023762e-04 -1.2579758856e-02 5.0776086601e-04 6.3286898404e-03 7.6142761645e-02 2.0777727663e-01
5.3046449265e-04 3.5414062960e-03 -1.1883353429e-03 -7.3424942170e-03 1.4936442065e-01 1.9029736216e-01
6.7165186450e-05 1.4432363981e-03 -1.3319330743e-04 -3.0870967973e-03 -8.4250941911e-02 1.9079577005e-01
-1.7644018453e-04 1.2274137766e-04 2.3453065615e-03 8.0878996635e-03 -1.3908334657e-01 2.0717755376e-01
1.4516192775e-03 1.1992814836e-02 -1.4557687592e-03 -1.2691642056e-02 5.7748027830e-02 2.0681976979e-01
4.4373613757e-04 4.6870267234e-03 3.5195183164e-04 3.6116336369e-03 1.3674208057e-01 1.9911070803e-01
-2.3199904509e-04 -2.0410719452e-03 2.0419070815e-04 5.2493569724e-03 -2.4788196537e-02 2.0171098535e-01
-1.7033410009e-03 -1.3639575606e-02 -1.3100780676e-03 -1.0950989304e-02 6.6741892095e-02 1.9017574606e-01
-8.9916191173e-04 -1.5516230223e-02 -5.4165016122e-04 -9.2410985144e-03 4.1029615716e-02 1.9901310761e-01
-2.0085554737e-03 -1.9110907357e-02 7.8872811392e-04 8.3023111911e-03 6.4705539165e-03 2.0169952207e-01
1.6669623613e-03 2.4040713488e-02 -2.4673705654e-04 -3.8134469923e-03 -1.8562763925e-02 1.9843564650e-01
3.7865379208e-04 7.7138571041e-03 9.1931789068e-04 1.7118636796e-02 -6.5410894016e-04 2.1517564924e-01
2.3255154058e-03 7.9733435390e-03 4.1725759925e-04 1.9429901105e-03 -1.2885864363e-01 2.0802394651e-01
7.1137360338e-05 2.4605134180e-03 -7.4019700199e-04 -1.2727783667e-02 1.6387459485e-02 1.9388359729e-01
2.2528207265e-03 3.8601932512e-03 -1.4004548869e-03 -2.2178551483e-03 1.7342723496e-01 2.0022980629e-01
8.3806551281e-05 2.4035520690e-03 5.2595937354e-04 1.0626530257e-02 -1.2380700954e-02 1.9555621568e-01
1.2319666613e-03 1.7877226194e-02 -9.7194529134e-04 -1.2551662976e-02 2.8880891349e-02 2.0962898322e-01
-1.2277372629e-03 -1.4442648696e-02 -8.7684888384e-04 -1.1634618203e-02 3.7740106431e-02 1.9906731331e-01
7.0738552252e-04 1.2348689514e-02 9.1439290801e-04 1.4654395400e-02 -6.0736459254e-02 1.9435734200e-01
-5.2548631256e-04 -6.1166877833e-03 -1.8995826741e-03 -2.0538262143e-02 2.7313730005e-02 1.7819911303e-01
-7.0706984427e-04 -3.0329461310e-04 2.4080224549e-03 5.5852506205e-04 2.6018729582e-01 2.1457310358e-01
-1.2089214334e-03 -1.4329695310e-02 -1.3734438330e-03 -1.7005979313e-02 2.5952146807e-02 1.9196351038e-01
9.6048020114e-04 1.2812294720e-02 8.1308258923e-04 1.1738270308e-02 -8.6297851927e-02 2.1135198352e-01
8.0887942166e-05 2.1321771303e-03 7.0306483107e-04 1.3934644447e-02 -7.1395453155e-03 2.0141778151e-01
1.7905195455e-03 1.1138282809e-02 1.7515307169e-03 1.1289958947e-02 -3.0256190613e-02 1.9061163835e-01
9.8938123842e-04 6.4128794358e-03 -1.1650401951e-04 -8.1747656659e-05 1.5994879637e-01 2.1105422030e-01
8.5348809345e-05 7.7050512766e-04 1.2790725190e-03 1.3261487087e-02 -1.1690591382e-01 2.0041824588e-01
9.1808999057e-04 1.3738820068e-02 -1.2088460409e-03 -1.7216237540e-02 -3.1611276775e-02 2.1681314675e-01
1.2741190493e-03 1.3244165765e-02 5.6762227566e-04 7.7067318410e-03 8.8663954759e-02 2.0205102854e-01
6.4489377325e-04 8.4632620023e-03 -1.1447690522e-03 -1.6302163019e-02 4.3052178495e-02 2.0305845217e-01
-1.9046119667e-03 -8.4498724648e-03 -7.3119665167e-04 -2.7316490944e-03 1.3992303637e-01 1.9782686429e-01
-2.2853389231e-04 -3.1848532262e-03 -4.6925157904e-04 -6.0284172033e-03 8.3949073595e-02 2.0533470675e-01
1.9705156401e-03 1.9941470175e-02 -4.2699643338e-04 -4.8153250971e-03 6.9741819503e-03 1.9839081918e-01
-5.5233309707e-04 -1.0179078308e-02 -6.2266597360e-04 -1.0823993995e-02 7.6124902772e-03 1.8163479968e-01
1.9426720646e-03 7.1889858861e-03 -8.7848012171e-04 -3.5698903608e-03 -1.4598768924e-01 2.0142645867e-01
-8.2195852294e-04 -1.0483311109e-02 4.5319706427e-04 5.5311530811e-03 9.5840634795e-02 1.9065575162e-01
-2.6016532412e-04 -2.1389066423e-03 -9.4464610179e-04 -6.8538633555e-03 -1.4774746101e-01 1.9673074579e-01
-4.4851105005e-04 -4.1386856050e-03 -1.6440432010e-03 -1.7633666758e-02 -7.5393282429e-02 2.0307746368e-01
-1.4192965832e-03 -1.8587098546e-02 -8.6729581139e-04 -1.2377250758e-02 9.4931821126e-03 1.9543832171e-01
3.0630021957e-04 4.4827535978e-03 1.4313919542e-03 1.8648177906e-02 3.9953699343e-02 2.0311331482e-01
-3.4895587421e-04 -6.8350930232e-04 3.9759847657e-04 1.0156666824e-03 -2.2105608357e-01 1.8455189433e-01
3.6713885725e-04 3.6285200792e-03 -2.0882334177e-03 -1.9996676422e-02 2.8713264488e-02 2.0106798746e-01
-1.7026190974e-03 -1.2201472316e-02 9.0482361991e-04 7.6168702498e-03 -1.0144332386e-01 1.9306124415e-01
-1.0101718943e-04 -2.1228572145e-03 4.3325570033e-04 5.7626972587e-03 1.0171170939e-01 1.9269269128e-01
-9.2356343837e-04 -1.7034535695e-02 -3.8063890823e-04 -8.2750178988e-03 -1.0760751272e-02 1.9526339131e-01
1.4680665962e-03 1.5776532361e-02 -1.2853434438e-03 -1.3978634038e-02 -5.9605624523e-02 1.9646442852e-01
8.4649065244e-04 9.3879655918e-03 -1.3798302418e-03 -1.4102313575e-02 -9.4102292064e-02 2.0920239882e-01
1.4214712969e-03 1.0153591897e-02 -1.7901796829e-03 -1.2059805395e-02 -6.5786567771e-02 2.0401858167e-01
1.1938209896e-03 1.6519474951e-02 1.2426467620e-03 1.7336389367e-02 -8.1502600339e-03 1.7438072021e-01
5.1047248998e-04 4.0901523789e-03 -6.4586750523e-04 -3.8041032301e-03 -1.7363306019e-01 1.8371847033e-01
-1.6163454689e-03 -1.9236717225e-02 -2.2919620689e-04 -1.0728351629e-03 -6.2809185939e-02 1.8877952647e-01
-1.0364886864e-03 -2.3174275821e-03 2.4473147372e-03 4.4816409536e-03 1.6046511286e-01 1.9311892252e-01
-5.1387204838e-04 -1.1273087556e-03 2.1496756323e-03 3.5344989310e-03 -1.9123541258e-01 1.8178259278e-01
-6.3828318396e-04 -1.7541550132e-03 -3.9872173812e-04 -8.2114660835e-04 -2.0623768089e-01 1.8937156003e-01
-1.8658358606e-04 -2.6980651502e-03 -9.4254590571e-05 -2.1176894786e-03 -2.8897841006e-02 2.1620670997e-01
-4.0313577227e-04 -3.3977671972e-03 2.4638720244e-04 2.1554061041e-03 -1.5741601249e-01 1.9891924970e-01
1.2009255733e-04 1.6289177750e-03 1.1732381355e-03 9.8811904419e-03 1.0920099361e-01 2.0469783085e-01
-9.1478125940e-04 -6.5012463193e-03 -5.2441031131e-04 -4.0923286267e-03 -1.4539084563e-01 2.0798395340e-01
-2.6190214096e-03 -1.2790057764e-02 -9.7771772956e-04 -4.7322764195e-03 -5.6920199721e-02 2.1906454150e-01
1.2982903944e-03 1.3391107246e-02 1.1067710533e-03 1.2730622951e-02 5.4680624036e-02 2.0818610284e-01
1.3689531831e-03 1.2453973182e-02 -1.4641982007e-03 -1.3795397747e-02 4.7128997184e-02 2.0775818425e-01
2.8407601739e-03 9.9281527015e-03 1.3244988901e-03 4.7959409361e-03 -5.9738912718e-03 1.9275626956e-01
4.7320583680e-04 1.7364583156e-03 7.1378165959e-04 2.2568286604e-03 -1.8746141544e-01 1.6185420804e-01
1.8823061031e-04 3.4387886421e-03 1.2902518128e-03 2.0883499827e-02 1.8107018854e-02 2.0002904298e-01
1.0972133099e-03 8.3403864731e-03 -1.5666062707e-03 -9.9506701095e-03 -1.1187256022e-01 1.7142536470e-01
-1.9363362340e-03 -1.3323421380e-02 1.0836722740e-03 7.1512698310e-03 6.3090818120e-02 1.9901664006e-01
1.6175083281e-04 1.9584282430e-03 -1.9093848780e-03 -1.9184624507e-02 -6.8170495897e-02 1.8917218307e-01
-4.4045576278e-04 -7.2878968530e-03 7.9053758247e-05 1.6656934143e-03 -4.8262735222e-03 2.0418070624e-01
-1.4886811898e-03 -1.7482276798e-02 -6.0018120781e-04 -7.5284337721e-03 4.9179462495e-02 1.9775035746e-01
-1.2005247521e-03 -3.2083036163e-03 -2.0861365378e-03 -5.0507755685e-03 1.5907114071e-01 2.0416382128e-01
-2.3928454440e-03 -1.8151436327e-02 3.7625725032e-04 3.0151910132e-03 -6.1525904460e-03 2.0806863687e-01
-1.6727370723e-03 -1.4621043275e-02 1.1557300907e-03 1.1272188100e-02 5.2398412515e-02 2.0590847942e-01
8.3734770200e-04 5.5353248889e-03 7.6597949861e-04 3.8213309809e-03 1.6857347050e-01 2.0354107629e-01
-3.9219204952e-04 -5.5929176432e-03 -6.1302132071e-04 -8.6400262158e-03 7.8749305540e-02 2.1254838104e-01
9.8035212691e-04 1.6478219052e-02 3.4759775319e-04 6.2949421218e-03 3.5526531813e-02 2.0764829345e-01
2.1187568924e-04 2.6433404054e-03 -1.5510533011e-03 -2.0009475878e-02 4.2344996372e-02 1.9549510847e-01
5.0516367349e-04 5.1487473822e-03 4.5584503527e-04 4.6749295186e-03 1.3143058484e-01 1.9915641568e-01
-2.3741971602e-04 -2.8030271857e-03 1.0445928246e-03 7.9836823650e-03 1.3733527797e-01 1.7844127028e-01
-1.1177046624e-03 -6.9061946554e-03 -2.2475173996e-03 -1.4847094424e-02 7.1615952337e-03 2.0893590219e-01
1.0168940025e-04 9.8776721001e-05 -2.2855502817e-03 -6.5018966323e-03 1.5884340370e-01 2.0034591574e-01
4.9436581548e-04 7.9395463012e-03 3.9668750013e-04 6.2882880900e-03 -8.1804279712e-02 1.9169955211e-01
-7.5066744884e-04 -4.9850775439e-03 -1.4931962723e-03 -8.9838894163e-03 -1.3590456163e-01 2.1087946013e-01
-4.3990225678e-04 -7.0125208421e-03 3.9655971002e-04 7.6200406914e-03 -6.1082529058e-02 1.9804728157e-01
2.2913969555e-04 1.9295168520e-03 -6.5346010853e-04 -9.2393548879e-03 8.2125363686e-02 1.9328003290e-01
2.0080261401e-04 3.7176599924e-03 -1.4235534302e-03 -2.1696318627e-02 -4.1674159756e-02 2.1630573756e-01
-1.5521434400e-03 -1.0619836028e-02 1.8888909827e-03 1.3916347853e-02 -3.6212408889e-02 2.0264772786e-01
-1.6575301768e-03 -1.2305953673e-02 -1.0807397476e-03 -8.4487212702e-03 8.7202363776e-02 1.9755834591e-01
1.9715371079e-04 2.1518197662e-03 1.4723245716e-03 9.5857752465e-03 1.4439396526e-01 1.9943902969e-01
