32768
x px y py z pz
9.8478750834e-04 4.3858808368e-04 -8.1295316176e-05 -1.5821480002e-05 -6.0796785016e-04 1.7142184544e-03
5.7863897489e-04 2.6104179328e-04 -6.4599088243e-05 -4.5143960671e-05 8.4806124054e-04 2.3539567620e-03
-1.2035072182e-03 -2.0760609688e-04 3.9386129854e-04 6.7909071280e-05 -1.7990291427e-03 1.6953003848e-03
2.3256336931e-04 7.0710758556e-05 -4.5369324537e-05 -1.0158889460e-05 -1.7185312029e-03 1.5384693037e-03
-2.2199176729e-03 -1.7954719009e-04 1.6230915336e-03 1.5745617954e-04 2.2157261602e-05 1.9826297727e-03
-5.8169415424e-04 -2.7627087526e-04 9.3018902171e-04 4.3539547702e-04 -1.3392572025e-04 1.9158907888e-03
-8.2936342523e-04 -2.1788448477e-04 -6.6020435644e-04 -1.7825895322e-04 1.4184242701e-03 2.3436793102e-03
1.4276866011e-04 6.5926537451e-05 -1.0694182203e-03 -4.5949406971e-04 4.0076524221e-04 2.1481581905e-03
-3.0374104819e-04 -1.4460040326e-04 9.3471994043e-05 2.7287280433e-05 9.9457042889e-04 2.4167268754e-03
-3.4670158688e-04 -1.1012683875e-04 -3.8443472021e-04 -1.2271670994e-04 1.5094348836e-03 2.4311243825e-03
-2.7202747982e-04 -1.1628544834e-04 -4.4312986673e-04 -2.0314756026e-04 -9.9345717148e-04 1.5453129104e-03
1.2578077614e-03 7.0699257632e-05 -2.2274347065e-03 -9.4214039230e-05 2.1598551485e-03 2.0697630270e-03
-1.3281031796e-03 -1.8936566855e-04 1.6343541178e-03 2.2825291391e-04 -1.0545279509e-03 1.8238344637e-03
-5.8329117287e-04 -1.0572391794e-04 -2.0766349959e-03 -3.2753037212e-04 -5.1858347678e-05 1.9668700716e-03
-1.4633239637e-03 -3.4023969202e-04 1.0874277758e-03 2.7423346396e-04 2.9943576639e-04 2.0515292220e-03
3.2946293930e-04 1.0372440046e-04 1.4135561187e-03 4.9007760796e-04 1.2023047630e-04 2.0138133756e-03
-5.5949471823e-04 -3.1590969650e-04 -1.4261208562e-04 -1.0202186948e-04 6.3855350408e-05 2.0194362413e-03
-4.5328665713e-04 -1.5881513143e-04 5.1050084058e-04 2.0920412051e-04 1.1642404601e-03 2.4211105641e-03
-3.6934261270e-04 -1.6394189892e-04 -7.2956330653e-04 -3.5549750581e-04 6.8231328039e-04 2.2876201576e-03
2.7570531098e-04 1.4668551082e-04 1.3891189550e-04 7.4479647815e-05 -7.4256968199e-04 1.5804801354e-03
3.0644885994e-04 1.4494056997e-04 7.1947457651e-04 3.2780082973e-04 6.2545080069e-04 2.2570818566e-03
3.3903995068e-04 2.2666604066e-04 -4.2098478923e-05 -3.6564761585e-05 2.9270914068e-04 2.1555395413e-03
-8.4747172318e-04 -1.7289253630e-04 7.3223943494e-04 1.5159597996e-04 1.7477923461e-03 2.3135279129e-03
1.3976371087e-03 3.0502779243e-04 1.0756104657e-03 2.2922564304e-04 -8.4478087469e-04 1.7941716298e-03
-4.9564189284e-04 -1.6342383154e-04 -1.2971102160e-03 -4.6102989571e-04 -2.0668888365e-04 1.8891483438e-03
4.4930651293e-05 3.4267162128e-05 -1.3769754689e-04 -8.5202466969e-05 6.7302224030e-04 2.3335464919e-03
1.5682590226e-03 1.5746443392e-04 -1.7209329258e-03 -1.6472330654e-04 1.3394311117e-03 2.1182600425e-03
8.4203728891e-04 2.4871213160e-04 -1.3501971843e-03 -3.9185185866e-04 -2.9685686496e-04 1.8979608584e-03
-5.1898433718e-04 -4.9278089079e-05 -1.1488128369e-03 -1.0465846074e-04 -2.6634938177e-03 1.8430987101e-03
4.9961153001e-04 2.0678196384e-04 -1.0106803952e-03 -4.2507929382e-04 3.7039752307e-04 2.1304169109e-03
1.3191538824e-03 2.8619692298e-04 -1.0979192991e-03 -2.3578506366e-04 -9.3654896666e-04 1.7781480820e-03
-7.2304677627e-04 -1.4063192902e-04 1.9683803220e-03 3.2344132644e-04 4.9490590698e-04 2.0760245410e-03
-3.4439961502e-05 -8.1822214340e-06 -5.0420428502e-04 -3.0056156271e-04 2.1918575107e-05 1.9914682402e-03
-5.7775874335e-04 -3.1023195478e-04 -2.8631174583e-06 -4.1261281412e-06 -4.8711242343e-04 1.7150677676e-03
3.4306942289e-04 1.6771168808e-04 -6.1283103775e-04 -3.2983217565e-04 -4.4920677326e-04 1.7479043841e-03
-5.4321662625e-04 -2.9982920244e-04 -8.6802541408e-05 -6.6954337115e-05 -4.7264000866e-05 1.9539339013e-03
1.0437635845e-03 4.6621073551e-04 9.1859884420e-05 3.5474940051e-05 1.0566861922e-04 2.0261585124e-03
-4.8737199948e-04 -2.3846872776e-04 -4.8603830582e-04 -2.5310219398e-04 7.3305475648e-04 2.3131162943e-03
-1.4630877553e-04 -1.3662321282e-05 2.1917891173e-03 3.0489986093e-04 4.8562458247e-04 2.0656069704e-03
2.0238377631e-03 2.2203905704e-04 1.4618874010e-03 1.7503484577e-04 -2.8778784448e-04 1.9397501698e-03
-9.4245835094e-04 -1.6502251123e-04 -1.4149088991e-03 -2.3699642057e-04 -1.4019060931e-03 1.7476920304e-03
-2.0986895197e-04 -9.6489052440e-05 -6.7750214841e-04 -3.1919349141e-04 -7.9376526269e-04 1.6135993683e-03
-2.2517692926e-04 -6.1864283007e-05 -1.7595409302e-03 -4.0801100559e-04 4.4009250197e-04 2.0798813035e-03
-2.2288560811e-04 -3.8135970367e-05 -1.5648948118e-03 -2.5085970420e-04 -1.5728083419e-03 1.7306164053e-03
5.5946890149e-04 1.9900904716e-04 -7.7982394137e-04 -2.7697500210e-04 1.0640115838e-03 2.3324325765e-03
-1.4446274817e-03 -4.1842612636e-04 -5.9967857383e-04 -1.7818203941e-04 -4.7855611468e-04 1.8406439065e-03
9.3873672391e-04 3.8229007641e-04 5.9388520387e-04 2.3447101723e-04 6.1814531933e-04 2.2070327639e-03
-3.8253163033e-04 -2.1441307368e-04 -3.2199732951e-04 -1.9986154626e-04 1.5210060614e-04 2.0635692093e-03
1.8402421450e-03 2.1343402732e-04 -1.7013722275e-03 -1.9267414389e-04 1.4958618410e-04 1.9988622553e-03
-2.2376642084e-03 -1.9461489345e-04 5.7576933637e-04 6.3670399800e-05 1.3602246050e-03 2.1246374152e-03
-9.7193243826e-04 -3.0532706324e-04 -1.0056934838e-03 -3.2325716746e-04 6.5876905529e-04 2.1829317982e-03
7.6155268180e-04 1.7223133133e-04 9.9716656307e-04 2.3239295950e-04 1.4839470165e-03 2.3054908069e-03
-1.3108138655e-04 -3.1468090368e-05 7.1450463937e-04 3.2073128037e-04 -8.3339656667e-04 1.6158846864e-03
1.3334754357e-03 4.9035232766e-04 4.0549555801e-06 1.4259837589e-06 -1.3660560645e-04 1.9212950195e-03
3.5345328629e-04 1.1346947999e-04 1.4295862477e-03 4.6551623828e-04 -2.6838869612e-04 1.8908716834e-03
1.7844186654e-03 1.3751387510e-04 1.9409414719e-03 1.4327372273e-04 -1.2162450697e-03 1.8771189687e-03
7.9326337815e-05 1.1660187684e-05 1.9602727064e-04 2.9430938807e-05 -2.7177313572e-03 1.8046157046e-03
-9.9555563014e-04 -1.2803347371e-04 -1.1624901469e-03 -1.4612745095e-04 -1.9868485572e-03 1.7606880901e-03
4.2407654320e-05 4.2537797621e-05 -4.0992716020e-04 -2.2422954212e-04 5.7098215909e-04 2.2760818459e-03
-6.4961032809e-04 -2.9018955551e-04 3.8947827611e-04 1.6038626255e-04 -9.2382336174e-04 1.5895138558e-03
-1.7309638726e-03 -4.0917822711e-04 5.5536413378e-04 1.3661540171e-04 -2.0456482773e-04 1.9243516864e-03
-2.3314737681e-03 -7.2486189410e-05 -1.8785802069e-04 -9.4466102487e-06 2.9080279752e-03 2.0193553968e-03
7.0925944562e-04 3.5457768403e-04 4.8621042523e-04 2.4946167639e-04 1.8884812537e-05 1.9943864814e-03
-9.1282835785e-04 -1.3783053296e-04 -5.7763326135e-04 -8.8305900089e-05 -2.1145280558e-03 1.7191331823e-03
2.8840145599e-04 1.3535955130e-04 -1.0108938717e-03 -4.6164045098e-04 -2.1291415053e-04 1.8867866042e-03
-1.2985664643e-04 -1.3860293127e-05 -1.6562352406e-03 -1.6904614167e-04 2.1025930135e-03 2.1677510996e-03
-7.2362754215e-04 -2.9892573278e-04 -8.9992595054e-04 -3.8453003541e-04 -3.3287070592e-06 1.9818228126e-03
-1.2345976908e-03 -4.9018636302e-04 2.4757977844e-06 -2.7553595981e-06 2.0576670813e-05 1.9870061066e-03
-6.5333679064e-04 -3.3203986325e-04 -4.7857931779e-04 -2.4850158291e-04 -3.7820056967e-04 1.7817966660e-03
-1.0172618897e-03 -2.8975458316e-04 -7.0521783082e-04 -1.9638020031e-04 1.1512277360e-03 2.2848817096e-03
3.7461168385e-04 2.0348511630e-04 3.0162561324e-04 1.4051706656e-04 5.1457615433e-04 2.2489019356e-03
-1.8702842197e-03 -3.9952719017e-04 3.4085551488e-04 7.2549666559e-05 3.1825711508e-04 2.0591403452e-03
-1.4686979355e-03 -2.0926125454e-04 5.7024021394e-04 8.4182164273e-05 1.7597169672e-03 2.2266398047e-03
1.9357114750e-03 3.1869538395e-04 -9.3509792643e-04 -1.7623080950e-04 3.3395093943e-05 1.9836022032e-03
2.0613355980e-03 1.6389491553e-04 1.2764821510e-03 1.1817121900e-04 1.4328360161e-03 2.1091333188e-03
2.7787369374e-04 5.4455742945e-05 1.9069861639e-03 3.3750333038e-04 8.4639716386e-04 2.1371864473e-03
1.8886162802e-04 9.8891594256e-05 -9.3085041267e-04 -4.6838694514e-04 -3.1647253049e-05 1.9632915810e-03
2.4804617928e-04 1.0529402786e-04 1.0810673836e-03 4.7690860224e-04 3.3386008329e-04 2.1115845980e-03
7.4527780201e-04 3.5533752686e-04 4.6796853819e-04 2.2811868468e-04 3.3745776012e-04 2.1358170885e-03
3.6996471183e-04 1.1614771282e-04 -9.0381840109e-04 -2.8662924206e-04 1.2409352111e-03 2.3471852170e-03
1.2661602539e-03 3.4695305356e-04 1.1439153767e-03 3.1420342478e-04 -1.5114084353e-04 1.9384103505e-03
-1.0990605653e-03 -3.3240753229e-04 -5.6855723868e-04 -1.6761455148e-04 1.0622897425e-03 2.2801953768e-03
6.3324898855e-04 2.6383542954e-04 7.2600281915e-04 3.2507891566e-04 -6.3774145373e-04 1.6992047808e-03
1.1775761862e-03 3.3282298280e-04 -5.8430408568e-04 -1.7762505006e-04 1.0024837638e-03 2.2633004141e-03
-2.1271104507e-03 -2.3409222562e-04 9.3729166608e-04 1.2577938527e-04 9.1886754863e-04 2.0980732819e-03
-6.4860972613e-04 -2.5006965701e-04 1.0970223513e-03 4.1866062531e-04 -4.6050046855e-04 1.8109284970e-03
-1.2750257949e-04 -6.1827417613e-05 5.7995476564e-04 3.0742684837e-04 4.6090150779e-04 2.2267849910e-03
6.3651967962e-05 3.5790133646e-05 4.6647509848e-04 2.4051860746e-04 -7.9794936321e-04 1.5852271953e-03
4.5128179095e-04 2.5952632560e-04 1.1684196589e-04 4.8904308954e-05 7.4759915851e-05 2.0475677899e-03
6.5136028514e-04 2.9246602352e-04 5.5709420672e-04 2.4845602570e-04 5.7744881414e-04 2.2209019030e-03
-9.1734765925e-04 -2.3795120127e-04 -1.2066556976e-03 -3.2018448729e-04 9.5776978981e-04 2.2243719660e-03
-1.1147725371e-03 -4.4718838711e-04 3.8724026721e-04 1.5320072811e-04 4.6977522292e-04 2.1585669995e-03
4.1634284654e-04 2.4264723148e-04 2.8094391940e-04 1.5855402452e-04 -1.1384709303e-04 1.9302300474e-03
4.4851382525e-04 1.5616739514e-04 4.1711547183e-04 1.3996405755e-04 -1.3226491131e-03 1.5375253877e-03
1.1340639542e-04 2.0920706516e-05 -1.4970228741e-03 -3.5733174514e-04 1.0213619487e-03 2.2270621946e-03
2.5455195449e-03 2.1642173140e-04 3.5453195273e-04 4.8926058822e-05 -1.9334201540e-04 1.9544951582e-03
-1.8168604749e-03 -3.4898603846e-04 8.3261599061e-04 1.7020654249e-04 4.2096742218e-04 2.0696951924e-03
-8.6761536839e-06 2.8830188885e-06 -5.0226469911e-04 -2.9966937534e-04 -1.9570411235e-04 1.8691895436e-03
-1.0129306764e-03 -2.9343781716e-04 -1.2701630886e-03 -3.8383809342e-04 7.9023877047e-06 1.9705503046e-03
-1.9786138495e-03 -1.6876062322e-04 3.3475096790e-04 3.2946242986e-05 -1.9195776075e-03 1.8105301302e-03
-1.3208463882e-03 -4.5405584124e-04 3.1482022516e-04 1.0587884020e-04 -4.7886448415e-04 1.7997976637e-03
-7.9456186183e-04 -2.7968306104e-04 -1.0722562357e-03 -3.9865184549e-04 2.0728223195e-04 2.0600399615e-03
5.0239382477e-05 6.2147624652e-06 -9.9086685880e-04 -1.6597550898e-04 -2.0128594006e-03 1.6800425765e-03
7.7510673354e-04 1.8325840076e-04 -1.0682662167e-05 -1.0529564698e-06 1.7435331041e-03 2.3504870379e-03
1.0271889121e-03 3.4078570294e-04 7.6266153198e-04 2.4837287233e-04 8.4484459036e-04 2.2388509896e-03
-2.0424332946e-03 -3.2126000489e-04 -5.3868901318e-04 -1.0446373962e-04 5.8095336715e-04 2.0873373630e-03
7.2893159258e-04 3.1133384016e-04 6.1041770401e-04 2.5047848170e-04 7.4942313770e-04 2.2692074559e-03
-7.5788155765e-04 -3.7870134278e-04 2.3745874703e-04 1.0737317126e-04 -5.5270122105e-04 1.7186320295e-03
-2.4732473211e-03 -1.9472011486e-04 -9.8381702272e-04 -1.1834057864e-04 -2.2063604057e-04 1.9496745501e-03
-1.2618224978e-04 -5.5504602866e-05 -6.6901310382e-04 -3.6311012124e-04 -1.7238154472e-04 1.8859267044e-03
2.6634559824e-04 9.3684278043e-05 5.2399318611e-04 1.9395115635e-04 1.3883033904e-03 2.4322443490e-03
-1.6751841065e-03 -3.6880326349e-04 4.3092697893e-04 1.0185206197e-04 -7.9078154532e-04 1.7919896498e-03
7.8147320199e-04 3.4719497547e-04 5.1589481506e-04 2.2692642693e-04 4.9174691928e-04 2.1854677748e-03
3.9946662434e-04 1.6307520388e-04 1.1278058613e-03 4.7606309772e-04 1.5823955667e-04 2.0214518476e-03
-2.9461226725e-03 -3.9813673412e-05 2.0695203473e-03 7.7091774698e-05 -8.8005371477e-04 1.9324218814e-03
7.7383516149e-04 2.8673616150e-04 9.8507228617e-04 3.6824733552e-04 -5.4310088144e-04 1.7683563078e-03
1.5874324063e-03 2.5775891813e-04 1.1938820693e-03 2.0485056642e-04 9.8785443902e-04 2.1416066572e-03
-1.6617487654e-03 -3.5039585561e-04 -1.6711446784e-04 -4.2891356092e-05 -1.0360085092e-03 1.7539684476e-03
2.7016182883e-04 3.0086414794e-05 2.8769178759e-03 1.2077117503e-04 -1.7834913718e-04 1.9593402673e-03
-9.0700153285e-04 -1.0869149565e-04 -5.2326759129e-04 -6.0484248497e-05 -2.4452845803e-03 1.7808607706e-03
-8.1187695427e-04 -4.1314826307e-04 9.8259315688e-05 4.3897012635e-05 3.7530955989e-04 2.1571463887e-03
-1.2461759677e-03 -1.6255430630e-04 2.0435614963e-04 2.3037692819e-05 -2.1679831264e-03 1.7485926151e-03
-7.4853612864e-04 -3.7811094777e-04 -4.1368789580e-04 -2.1038132233e-04 -3.1677839128e-04 1.8116691765e-03
-6.5841095967e-04 -3.3582845536e-04 -1.7082173873e-05 -1.6497085440e-05 -5.7503740983e-04 1.6913735033e-03
6.2288317117e-04 3.3057367420e-04 -8.2812661542e-05 -5.9177420876e-05 2.8357512640e-05 2.0195269878e-03
-1.5693254947e-03 -1.3741544397e-04 4.9924509552e-04 4.7485500031e-05 2.3025888219e-03 2.1391155361e-03
6.3089721669e-05 3.4209051219e-05 -5.1785278709e-04 -2.7894000011e-04 -6.3217107383e-04 1.6510308116e-03
-1.1725553769e-03 -1.1270139638e-04 2.6340238897e-03 1.4618163139e-04 1.1348870869e-04 1.9877647601e-03
-3.3803341648e-04 -1.3265114335e-04 1.2006081709e-03 4.8774342047e-04 1.9180734996e-04 2.0487901897e-03
-1.2422959604e-03 -2.4680635367e-04 -9.1245611009e-04 -1.8665784840e-04 -1.3629815710e-03 1.7127017319e-03
1.7759306142e-03 4.1908583295e-04 7.3016007211e-05 2.3377464469e-05 3.9532272250e-04 2.0731128755e-03
-8.2547245339e-04 -3.8686413571e-04 9.8056906539e-05 3.9533560020e-05 5.9936288948e-04 2.2611299387e-03
1.4981996744e-04 9.4383538297e-05 4.7326920634e-04 2.7077588124e-04 -2.4292543085e-04 1.8324215038e-03
-1.3056885683e-03 -4.2073815332e-04 -3.6179803698e-04 -1.1818605933e-04 -7.0952015995e-04 1.7578019147e-03
5.8247744982e-04 2.7211332545e-04 6.5256352131e-04 3.1765988779e-04 -5.0118512998e-04 1.7335777078e-03
1.3872750901e-03 4.5036024881e-04 -5.2765148855e-04 -1.9875739093e-04 5.1703928634e-05 1.9960472015e-03
1.5576325108e-04 1.1463887537e-04 -1.7058155120e-04 -1.1092301027e-04 3.0204977479e-04 2.1673450582e-03
1.2166235083e-04 6.7907939861e-05 5.3500655569e-04 2.8561005840e-04 -7.2441983697e-04 1.6025100704e-03
1.3780538930e-03 4.5078298292e-04 -5.1988533056e-04 -1.9817686541e-04 7.0774595645e-05 2.0020580673e-03
-2.3475571939e-03 -2.5839860290e-04 3.8559415194e-05 4.3498011496e-06 -6.1578374742e-04 1.8836019376e-03
-2.4121721161e-03 -1.3332774108e-04 1.2885189604e-03 1.0071690102e-04 -1.2562733064e-03 1.8845706924e-03
2.3134711809e-04 8.8185274867e-05 3.8205718316e-04 1.3738677616e-04 1.3812433510e-03 2.4478457375e-03
-6.2425607219e-04 -2.2912478295e-04 -3.4518677645e-04 -1.2587950808e-04 1.2178185264e-03 2.4090150127e-03
1.7681134472e-04 9.6604613571e-05 -3.2574462070e-04 -1.9538409421e-04 -5.3334802620e-04 1.6752355223e-03
9.2881789253e-04 1.7049059009e-04 -1.1013644326e-03 -1.9372575958e-04 -1.6138067275e-03 1.7032727580e-03
-9.2453099389e-04 -2.3534283379e-04 -6.5676516175e-04 -1.6738071609e-04 1.4104868237e-03 2.3314805620e-03
-1.3950927843e-03 -4.3330768264e-04 -6.0761698251e-04 -1.9259021253e-04 3.4264466833e-04 2.0897567859e-03
3.2444076826e-04 1.7318170345e-04 9.2896411432e-04 4.5531380812e-04 -6.5627753426e-05 1.9337588390e-03
-7.6217657642e-04 -2.0579803699e-04 -9.8950996853e-04 -2.7609413280e-04 1.1778252846e-03 2.2946176419e-03
6.1751462044e-05 4.9761143317e-05 -5.1033802434e-04 -2.6865289756e-04 5.9045157520e-04 2.2812270723e-03
1.3744297700e-03 2.8132792449e-04 -1.4650764000e-03 -2.8581978759e-04 -1.6180144077e-04 1.9437375397e-03
-6.4424027726e-04 -3.6691049793e-04 -1.0639310845e-04 -7.6951411877e-05 7.6963020234e-05 2.0326660663e-03
-1.1149687433e-03 -1.6631550396e-04 4.6668242246e-04 6.8711505679e-05 -2.0463161842e-03 1.7198654737e-03
3.0836193526e-04 1.4279238649e-04 -2.9520301828e-04 -1.3902777709e-04 -9.3759087231e-04 1.5357807927e-03
-1.2588399906e-05 1.2661244951e-06 1.0170553319e-03 4.6274225443e-04 -3.4397189859e-04 1.8192429579e-03
-9.0876629485e-05 -3.6671606033e-05 -1.2690023626e-03 -4.9770335608e-04 1.8341847102e-04 2.0406730021e-03
1.0002180845e-03 3.0656752895e-04 7.9424227299e-04 2.4194726372e-04 -9.6495641433e-04 1.6800344536e-03
2.3137824050e-04 6.4721671118e-05 -4.5368499030e-04 -1.2659662582e-04 -1.6258321974e-03 1.5418844183e-03
4.3531902306e-04 2.5518044776e-04 -3.3382834092e-04 -2.0059678506e-04 -1.4186254540e-04 1.9163683099e-03
-8.0261347219e-05 -1.3922077444e-05 1.3983681447e-03 3.6871799971e-04 -1.0327701555e-03 1.7026142442e-03
-5.9462937340e-04 -2.2588940608e-04 8.6846832796e-05 2.6755714846e-05 1.2750600805e-03 2.4401839149e-03
1.3604655230e-03 3.2120985310e-04 -7.5236565033e-04 -1.7817373869e-04 -1.0135627837e-03 1.7398394002e-03
1.1932938542e-04 5.5972738846e-05 3.7732309880e-04 1.8980441692e-04 -8.5305265075e-04 1.5685084609e-03
5.6902255334e-04 2.1321816656e-04 -5.9060972741e-04 -2.2051371648e-04 1.0729556028e-03 2.3562573289e-03
7.3243082631e-04 3.5677575605e-04 6.1351424976e-04 3.0219346355e-04 -1.7287638368e-04 1.8966358706e-03
