# x px y py z pz
3.8016279068e-03 5.2095323257e-01 -2.3509396675e-02 3.2975856870e+00 -2.0433009647e-02 1.9579480820e+03
3.5682103817e-03 4.9645035645e-01 -8.6413366259e-03 1.2080535869e+00 -2.0960863932e-02 1.9579504926e+03
1.6201209737e-02 2.5649812642e+00 -5.8307344780e-03 9.2515421491e-01 -1.5050047668e-02 1.9579490295e+03
-6.7166041067e-03 -9.7448275009e-01 1.0544521911e-02 -1.5372324035e+00 -1.9056867396e-02 1.9579500822e+03
-3.2193875780e-03 -4.5065554697e-01 4.1812385609e-03 -5.8689938697e-01 -2.0827019944e-02 1.9579507884e+03
-1.0304198514e-03 -1.6249486429e-01 -7.6790305510e-03 1.2139361976e+00 -1.5242470193e-02 1.9579505451e+03
-1.2353466955e-02 -1.7128553367e+00 -1.4737404751e-02 2.0636754123e+00 -2.0769338538e-02 1.9579490914e+03
1.7225335344e-03 2.6431252345e-01 4.7063393812e-03 -7.2398716190e-01 -1.6576724656e-02 1.9579507765e+03
7.3291667126e-03 1.1210074135e+00 1.6587240190e-02 -2.5489906560e+00 -1.6569151682e-02 1.9579489481e+03
1.4679545541e-03 2.1980935451e-01 -1.0249876306e-02 1.5407040926e+00 -1.7651340037e-02 1.9579503097e+03
-4.7965679636e-03 -7.3380131302e-01 -1.1488838054e-03 1.7617305315e-01 -1.6734389583e-02 1.9579507828e+03
1.5008892639e-02 2.1253956285e+00 2.1539077230e-02 -3.0983460330e+00 -1.9428761137e-02 1.9579473231e+03
9.5235031240e-03 1.4212758427e+00 1.2441613438e-03 -1.8609328243e-01 -1.7919043650e-02 1.9579504035e+03
3.1348005050e-03 4.5613419504e-01 -8.9679663437e-03 1.3102032661e+00 -1.8977144766e-02 1.9579504367e+03
-2.2342649297e-03 -3.3471953383e-01 8.9902007506e-03 -1.3515240687e+00 -1.7654206382e-02 1.9579504331e+03
-5.0944352683e-03 -7.3178989967e-01 -1.4854708496e-03 2.1385886266e-01 -1.9693560753e-02 1.9579507798e+03
1.4229323591e-02 2.1919232005e+00 -3.3225635375e-03 5.1298182887e-01 -1.6394999613e-02 1.9579496341e+03
-3.8475666935e-03 -5.3009639199e-01 7.1667523872e-03 -9.9143705598e-01 -2.1442966253e-02 1.9579506054e+03
-4.5922130001e-03 -7.1250247162e-01 2.2993468275e-03 -3.5760683258e-01 -1.6047444279e-02 1.9579507659e+03
2.8767607081e-03 4.3584730914e-01 -7.2311014625e-03 1.0987577674e+00 -1.7158810292e-02 1.9579505714e+03
-1.0827980251e-02 -1.6527622782e+00 1.4136741829e-02 -2.1666854868e+00 -1.6707600247e-02 1.9579490318e+03
5.0613881785e-03 7.6936907310e-01 -1.2309858389e-02 1.8785030964e+00 -1.6927692262e-02 1.9579498759e+03
9.0830553794e-03 1.4470860530e+00 9.3102579377e-03 -1.4865325998e+00 -1.4746915544e-02 1.9579498291e+03
1.0638277889e-02 1.6458550655e+00 -5.1350156412e-03 7.9637568540e-01 -1.6178106296e-02 1.9579500745e+03
-1.9294466497e-03 -3.0545140936e-01 2.2882315920e-03 -3.6312900746e-01 -1.5052736331e-02 1.9579508707e+03
-2.1706934249e-02 -3.4107223567e+00 1.0484097846e-03 -1.6506692877e-01 -1.5426568442e-02 1.9579479505e+03
1.5358444854e-03 2.1114802624e-01 -9.2961730326e-03 1.2850728970e+00 -2.1445149663e-02 1.9579504951e+03
-1.3189982808e-02 -1.9878040934e+00 1.8627900771e-02 -2.8257887302e+00 -1.7141272125e-02 1.9579478800e+03
-1.5602426737e-03 -2.4027982630e-01 1.3974892000e-02 -2.1601542889e+00 -1.6312511589e-02 1.9579497218e+03
1.6486521332e-02 2.4916569574e+00 4.5473560344e-03 -6.8887184420e-01 -1.7302512129e-02 1.9579492216e+03
4.5257684079e-03 7.1548836766e-01 6.6129470973e-03 -1.0479694942e+00 -1.5121029662e-02 1.9579505170e+03
5.2996876441e-03 8.4070604523e-01 3.9755499963e-03 -6.3216488732e-01 -1.4951605879e-02 1.9579506456e+03
1.6426288018e-02 2.3040416212e+00 4.7228045864e-03 -6.6422519827e-01 -2.0725922873e-02 1.9579494599e+03
-7.2747090872e-03 -1.0738914532e+00 5.9441668746e-03 -8.8001168228e-01 -1.8386931484e-02 1.9579504359e+03
7.0078990493e-03 1.0982994969e+00 2.9158157646e-02 -4.5887403454e+00 -1.5410349254e-02 1.9579452430e+03
3.3683790146e-03 5.3325732683e-01 8.5126974861e-03 -1.3508842925e+00 -1.5052994882e-02 1.9579503896e+03
-1.0342241639e-02 -1.6072595294e+00 -7.8102222601e-03 1.2168892609e+00 -1.5948232808e-02 1.9579498903e+03
1.2287668857e-02 1.9495875288e+00 -4.0806000737e-03 6.4892227194e-01 -1.4942556448e-02 1.9579498500e+03
-8.7541500022e-03 -1.3834099467e+00 4.7114736460e-03 -7.4630920967e-01 -1.5141047736e-02 1.9579502972e+03
-6.4919451743e-03 -1.1484582857e+00 5.3747279059e-04 -9.5335942097e-02 -9.1535449425e-03 1.9579505890e+03
-3.7901075480e-03 -6.7968904899e-01 -2.2457979775e-03 4.0378471083e-01 -8.3876058456e-03 1.9579507686e+03
2.9201477407e-03 4.6783851162e-01 2.5012379183e-03 -4.0169819454e-01 -1.4454110385e-02 1.9579508311e+03
-1.3965770650e-02 -2.3191974161e+00 -1.4050561907e-03 2.3387974997e-01 -1.2604235536e-02 1.9579495407e+03
4.8930330778e-03 8.5719407632e-01 -1.0607558063e-02 1.8578507248e+00 -9.9416419656e-03 1.9579498591e+03
6.8588963133e-03 1.1497672595e+00 4.5534478859e-03 -7.6499339976e-01 -1.2130216967e-02 1.9579504412e+03
-9.3607924506e-03 -1.7461765821e+00 -2.4158540301e-02 4.4181266967e+00 -7.9880582618e-03 1.9579451648e+03
-2.1517530061e-03 -3.7575531139e-01 -5.5659656708e-04 9.7456542236e-02 -9.8816718856e-03 1.9579508897e+03
1.6472578204e-02 3.0131935716e+00 -8.0871957130e-03 1.4797068199e+00 -7.4200355236e-03 1.9579480505e+03
2.6134392954e-02 4.5216991940e+00 -5.2823335657e-03 9.1526854111e-01 -1.0446819527e-02 1.9579454930e+03
1.1808259112e-02 2.1176647129e+00 -8.2210264164e-03 1.4751108601e+00 -8.5522608900e-03 1.9579492273e+03
7.8885446859e-03 1.4257646170e+00 -2.0855304066e-03 3.7790878241e-01 -7.9338845542e-03 1.9579503726e+03
1.0101018683e-02 1.7700614515e+00 1.5123589718e-02 -2.6415080715e+00 -1.0166724080e-02 1.9579483462e+03
-1.3449824641e-03 -2.4463915997e-01 6.0005218535e-03 -1.0931262188e+00 -7.6577451698e-03 1.9579506078e+03
-5.6073726914e-03 -9.5032750553e-01 3.6973988109e-03 -6.2808785882e-01 -1.1539316333e-02 1.9579505968e+03
1.1444764531e-02 2.0763987665e+00 -1.1148535752e-02 2.0195868866e+00 -8.0600366902e-03 1.9579487856e+03
-1.7633680616e-02 -3.0284042561e+00 -2.8251130910e-03 4.8625905637e-01 -1.0814875519e-02 1.9579485258e+03
9.5322246288e-04 1.7206118124e-01 -9.5606070404e-03 1.7253551046e+00 -8.2527075582e-03 1.9579501604e+03
-2.5729898844e-03 -4.7493705335e-01 2.1148677649e-02 -3.8508313573e+00 -8.0915480813e-03 1.9579470837e+03
-5.2468053159e-03 -8.8941997110e-01 2.4550968041e-03 -4.1720756421e-01 -1.1516278327e-02 1.9579506817e+03
1.2450832001e-02 2.2620460609e+00 7.9921110556e-03 -1.4526909925e+00 -7.8072453951e-03 1.9579490826e+03
-4.1963588354e-03 -7.6138251571e-01 -6.9234113935e-04 1.2596372177e-01 -7.6970368736e-03 1.9579507761e+03
8.2397832860e-03 1.3575841947e+00 -7.3382968717e-03 1.2113340556e+00 -1.3059260368e-02 1.9579500828e+03
1.3101529272e-02 2.3467714075e+00 2.1232081778e-03 -3.8125348961e-01 -8.4536835917e-03 1.9579494847e+03
-1.2772719242e-02 -2.1766827077e+00 1.7862841409e-03 -3.0514975428e-01 -1.1226756348e-02 1.9579496945e+03
-1.4115410687e-02 -2.4106615720e+00 -2.2849469930e-02 3.8728045992e+00 -1.1881497907e-02 1.9579456140e+03
-3.1747472482e-03 -5.7372127477e-01 2.3347209680e-03 -4.2300777889e-01 -7.9449516908e-03 1.9579507984e+03
3.8893452443e-03 6.7265815001e-01 -1.3323749103e-02 2.3011133970e+00 -1.0740971678e-02 1.9579494604e+03
9.5882031537e-04 1.6953744271e-01 1.4281024361e-02 -2.5176672195e+00 -9.6499332683e-03 1.9579493022e+03
-5.2506230071e-03 -9.2361870137e-01 4.9045330131e-03 -8.6448932122e-01 -9.5263404304e-03 1.9579505195e+03
2.0758002561e-02 3.3284807314e+00 7.8649820007e-03 -1.2634825690e+00 -1.4426207252e-02 1.9579476913e+03
6.0989770750e-03 1.0997341843e+00 -1.0685952804e-02 1.9249722373e+00 -8.3740944495e-03 1.9579496731e+03
-1.3922268386e-02 -2.3691868221e+00 2.3453494882e-02 -3.9607847774e+00 -1.2073872421e-02 1.9579454886e+03
-8.6186454904e-03 -1.4990369640e+00 -5.4578283264e-03 9.5106670463e-01 -1.0163005461e-02 1.9579501234e+03
-9.5749380789e-03 -1.6816230446e+00 3.7416356315e-03 -6.5861244852e-01 -9.5925193797e-03 1.9579500953e+03
1.3221606327e-02 2.3682290349e+00 -1.2989771322e-02 2.3206634485e+00 -8.8814646157e-03 1.9579481207e+03
-1.9447111728e-02 -3.1512760537e+00 -8.7726423695e-03 1.4239190949e+00 -1.3910672589e-02 1.9579478745e+03
2.8787702054e-04 5.2645901587e-02 -8.5158955178e-03 1.5577079057e+00 -7.4563009476e-03 1.9579503078e+03
8.0013387975e-03 1.4039627840e+00 1.1428442906e-02 -2.0037313698e+00 -9.8947270851e-03 1.9579493995e+03
-2.9764223561e-03 -5.2483622173e-01 3.5334931749e-03 -6.2453281052e-01 -9.3652637132e-03 1.9579507582e+03
-1.0893053994e-02 -1.7425424983e+00 -9.0032975645e-03 1.4432594823e+00 -1.4547105868e-02 1.9579496208e+03
-1.8741103232e-03 -3.2818753574e-01 1.4002655845e-02 -2.4463565326e+00 -1.0135302297e-02 1.9579493724e+03
-1.3420461612e-02 -2.2832677693e+00 -2.2329580286e-02 3.7736740179e+00 -1.2016811297e-02 1.9579459603e+03
8.5970815480e-03 1.5146324194e+00 2.2377275438e-03 -3.9523135039e-01 -9.3964180094e-03 1.9579503025e+03
-2.7257230800e-03 -4.7535116876e-01 -1.0573583472e-02 1.8437816657e+00 -1.0181952506e-02 1.9579500024e+03
-4.7794202593e-03 -8.7108929637e-01 -5.1849318786e-03 9.4673586007e-01 -7.5128239786e-03 1.9579505055e+03
2.6010121179e-03 4.4043476580e-01 6.2031060367e-05 -1.0531094206e-02 -1.1566155427e-02 1.9579508786e+03
2.1241101782e-02 3.5810224762e+00 4.1026210137e-03 -6.9299975355e-01 -1.1823942391e-02 1.9579475308e+03
2.2024320253e-03 3.8687539097e-01 -7.1052255622e-03 1.2497741299e+00 -9.6629777091e-03 1.9579504911e+03
3.4108066033e-03 6.0857536904e-01 2.3421530246e-03 -4.1897158421e-01 -8.6794422819e-03 1.9579507888e+03
-2.8506420137e-03 -4.9892334600e-01 1.0163252905e-02 -1.7788347908e+00 -9.9729421285e-03 1.9579500566e+03
3.2572891439e-03 5.9388381556e-01 9.0883210698e-03 -1.6568682262e+00 -7.6599935809e-03 1.9579501371e+03
-2.3495868277e-02 -4.1531473926e+00 -1.9790533191e-03 3.5057494312e-01 -9.2082829313e-03 1.9579464920e+03
1.2316080912e-02 2.1278390889e+00 8.5123007978e-03 -1.4719652202e+00 -1.0606316087e-02 1.9579492187e+03
-2.8609144667e-02 -4.6640918747e+00 6.4653743936e-03 -1.0556088829e+00 -1.3587771298e-02 1.9579450884e+03
-1.8344731736e-02 -3.2408978129e+00 5.5148905841e-03 -9.7584494779e-01 -9.3003211399e-03 1.9579480028e+03
-2.1177127166e-02 -3.8218910878e+00 -9.3286404579e-03 1.6828309054e+00 -8.2505582527e-03 1.9579464749e+03
-9.4464032918e-03 -1.7072726363e+00 -1.0102745659e-02 1.8246852493e+00 -8.2116692457e-03 1.9579493336e+03
-3.1598665344e-03 -5.5613656019e-01 6.9359662342e-03 -1.2224276597e+00 -9.5505834379e-03 1.9579504676e+03
2.3539698323e-02 4.1345372768e+00 7.3594214853e-03 -1.2936603901e+00 -9.6763759318e-03 1.9579461354e+03
1.7866289976e-03 3.0287763340e-01 -4.4295309308e-03 7.5259934162e-01 -1.1533183764e-02 1.9579507601e+03
-4.0067606755e-03 -6.9580276754e-01 2.5907349528e-03 -4.5102082211e-01 -1.0203739963e-02 1.9579507526e+03
-8.1149005867e-04 -1.3665792595e-01 -1.8770863872e-02 3.1513622670e+00 -1.2295548559e-02 1.9579483873e+03
1.0289605567e-03 1.8188866018e-01 -2.8489502482e-05 5.0497333304e-03 -9.1963428314e-03 1.9579509197e+03
8.7019680032e-03 1.4191836088e+00 -9.1061911000e-03 1.4877119796e+00 -1.3594362361e-02 1.9579498487e+03
1.2120359203e-03 2.1926165274e-01 6.3351634750e-03 -1.1477030456e+00 -7.9834023968e-03 1.9579505795e+03
1.6438021863e-03 2.9547154335e-01 1.1924169428e-02 -2.1396123017e+00 -8.6221713354e-03 1.9579497368e+03
-5.1577322444e-03 -8.4517280029e-01 8.0756315299e-03 -1.3257920860e+00 -1.3344147954e-02 1.9579502969e+03
-9.0988205254e-03 -1.5333835684e+00 -2.0530659646e-02 3.4451051812e+00 -1.2343312774e-02 1.9579472968e+03
6.9289659148e-03 1.2234782691e+00 4.2030741630e-03 -7.4377285955e-01 -9.2998574626e-03 1.9579504047e+03
3.1665601652e-03 5.4108639982e-01 1.1667249442e-02 -1.9934491660e+00 -1.1291251083e-02 1.9579498386e+03
-5.8959315558e-04 -9.5313607649e-02 -2.5815884740e-03 4.1835815546e-01 -1.3997561362e-02 1.9579508812e+03
1.2866381476e-02 2.3222622088e+00 -3.5394759593e-03 6.4026538936e-01 -8.0367258060e-03 1.9579494463e+03
2.7310390799e-03 4.9482433232e-01 6.7534194691e-03 -1.2251395196e+00 -7.9097748400e-03 1.9579504824e+03
-2.4626402598e-03 -4.2111966429e-01 -3.2961612429e-03 5.6500711434e-01 -1.1052999857e-02 1.9579508014e+03
1.3418525269e-02 2.4269943539e+00 -3.2367166777e-03 5.8675874881e-01 -7.9095510489e-03 1.9579493361e+03
-1.1048667496e-02 -1.8779335219e+00 -4.6522057754e-04 7.9271392380e-02 -1.1364203081e-02 1.9579500260e+03
7.4552245998e-03 1.3372569745e+00 -1.3007117256e-04 2.3394306588e-02 -8.3614541698e-03 1.9579504714e+03
1.6931944777e-02 2.8997678768e+00 -1.1914247711e-02 2.0393941477e+00 -1.1184682629e-02 1.9579477188e+03
-1.3302310045e-02 -2.3804764499e+00 6.5972231039e-03 -1.1820749998e+00 -8.6103527952e-03 1.9579491243e+03
-9.2345473926e-03 -1.5468190054e+00 7.5767031031e-03 -1.2711975789e+00 -1.2213334465e-02 1.9579499045e+03
-1.2715572790e-02 -2.2023742254e+00 6.3156919923e-03 -1.0956434288e+00 -1.0410961279e-02 1.9579493830e+03
-9.8985426497e-03 -1.7844934372e+00 -1.7488512919e-02 3.1304643779e+00 -8.8936398470e-03 1.9579476124e+03
7.3357235180e-03 1.2385877549e+00 -1.7464784952e-03 2.9561722195e-01 -1.1725352240e-02 1.9579505141e+03
6.8685700366e-03 1.1437948745e+00 -7.0022018511e-03 1.1682030127e+00 -1.2507213129e-02 1.9579502456e+03
1.4910815075e-03 2.6099278966e-01 -4.8434251411e-03 8.4953559464e-01 -9.8006442774e-03 1.9579507265e+03
-1.4847333494e-02 -2.4531071178e+00 2.1942239818e-02 -3.6142387527e+00 -1.3269488906e-02 1.9579460556e+03
-2.4121012243e-02 -3.9895678561e+00 -2.0524924055e-02 3.3851752767e+00 -1.3175664830e-02 1.9579439372e+03
5.6738435139e-03 9.2899306026e-01 4.1254610013e-03 -6.7704476032e-01 -1.3351484261e-02 1.9579505907e+03
3.7742130481e-04 6.3352649294e-02 2.3660676213e-03 -3.9814841664e-01 -1.2040978362e-02 1.9579508867e+03
-6.2637516304e-04 -1.1581706814e-01 1.5813767217e-02 -2.9048544477e+00 -7.3962876029e-03 1.9579487699e+03
-5.9247211859e-03 -1.0625411288e+00 -8.1860921290e-03 1.4690138770e+00 -8.5499137453e-03 1.9579500888e+03
6.0102462096e-03 1.0322820589e+00 1.3878084229e-02 -2.3801547389e+00 -1.1119773777e-02 1.9579492094e+03
3.1846130136e-03 5.1335607884e-01 4.3701084688e-03 -7.0612274202e-01 -1.4147573477e-02 1.9579507336e+03
-1.8026914631e-02 -3.1940403904e+00 -1.2978867372e-02 2.2942657686e+00 -9.4614174543e-03 1.9579469788e+03
-5.3241879454e-03 -8.6772785942e-01 -1.5997821504e-03 2.6137082040e-01 -1.3579511838e-02 1.9579507185e+03
-6.9206401597e-03 -1.2298310323e+00 4.7909708536e-04 -8.5366306264e-02 -8.8971801798e-03 1.9579505401e+03
-9.8853301144e-03 -1.7271768740e+00 -2.9847263236e-03 5.2273458192e-01 -9.8697861850e-03 1.9579500966e+03
5.7993664427e-03 1.0265682344e+00 -1.1000940055e-02 1.9458957078e+00 -9.4026424134e-03 1.9579496921e+03
-1.8448200554e-02 -3.0337628530e+00 4.3263966558e-03 -7.1292526328e-01 -1.3128228391e-02 1.9579484480e+03
7.4769187395e-03 1.3613369392e+00 1.5311161340e-03 -2.7951746239e-01 -7.4983090059e-03 1.9579504350e+03
-1.5358593482e-03 -2.4646742507e-01 5.6641536239e-03 -9.1107433158e-01 -1.4378156040e-02 1.9579507007e+03
-1.0107304832e-02 -1.9203662736e+00 -2.7214162232e-02 5.0261252115e+00 -7.6261577956e-03 1.9579435353e+03
4.2434166038e-03 6.8783008075e-01 -3.7136101745e-03 6.0338483699e-01 -1.3864469969e-02 1.9579507144e+03
-2.6636446825e-03 -4.8166159646e-01 1.3851499118e-02 -2.4958764366e+00 -8.4304994402e-03 1.9579492781e+03
5.6549267172e-03 1.0302263111e+00 -1.6113227901e-02 2.9175030841e+00 -8.2203649025e-03 1.9579484835e+03
8.3569619245e-03 1.4123969579e+00 1.7164761071e-03 -2.9082030700e-01 -1.1672887916e-02 1.9579503972e+03
-1.5600820746e-02 -2.5817591782e+00 1.3486410002e-02 -2.2322199556e+00 -1.2948270762e-02 1.9579479536e+03
7.4642108308e-03 1.2993948875e+00 9.8596478499e-03 -1.7168322100e+00 -1.0248253760e-02 1.9579497443e+03
1.1830287687e-02 2.0230017686e+00 -1.7558910116e-02 2.9917837371e+00 -1.1516418325e-02 1.9579475973e+03
4.9175275660e-03 8.4959764652e-01 -6.7742193879e-03 1.1722374413e+00 -1.0557901166e-02 1.9579503929e+03
-1.2039718336e-02 -2.0165685514e+00 9.1276871730e-03 -1.5306530530e+00 -1.2246582775e-02 1.9579492914e+03
-1.0728988045e-02 -1.9323159760e+00 4.8895377927e-03 -8.8228968659e-01 -8.1926787287e-03 1.9579497759e+03
6.8861500580e-03 1.1027673925e+00 3.2967688547e-03 -5.2921083846e-01 -1.4476597002e-02 1.9579505461e+03
-3.8506458081e-03 -6.1822855251e-01 -5.4625249343e-03 8.7905908662e-01 -1.4353586266e-02 1.9579506333e+03
4.2971887136e-03 7.3985331212e-01 -3.6474180592e-03 6.2944843611e-01 -1.0687384850e-02 1.9579506872e+03
-5.0145002907e-03 -8.4717772427e-01 -1.3356937037e-02 2.2555206796e+00 -1.1926424623e-02 1.9579494458e+03
1.4107125002e-02 2.4690146423e+00 5.6888142625e-03 -9.9733395345e-01 -9.8248668489e-03 1.9579491174e+03
-8.8687461764e-03 -1.5769536602e+00 -1.5411689568e-02 2.7287571323e+00 -9.4361186284e-03 1.9579483916e+03
-8.6173073965e-04 -1.3952116508e-01 -8.4084411563e-03 1.3641599490e+00 -1.3949249373e-02 1.9579504480e+03
-4.1573968720e-04 -6.9099646259e-02 -5.6208540790e-03 9.3623009308e-01 -1.2588077318e-02 1.9579507031e+03
-2.9465866246e-03 -4.8347958012e-01 4.7089747274e-03 -7.7442525705e-01 -1.3245820035e-02 1.9579507153e+03
-9.4328538351e-03 -1.6731296191e+00 2.1648406951e-03 -3.8494956034e-01 -9.0145089760e-03 1.9579501755e+03
2.7562094408e-03 4.9999262160e-01 -1.0729730164e-02 1.9442810311e+00 -8.0406006974e-03 1.9579498990e+03
-6.9561504453e-04 -1.2526570698e-01 -1.4411459011e-03 2.6022019396e-01 -8.1396489380e-03 1.9579509069e+03
-1.1525604323e-02 -2.1187143252e+00 -1.3095651661e-02 2.3988099539e+00 -7.4694084538e-03 1.9579483124e+03
-1.2034745149e-03 -2.2007287960e-01 -6.4284164216e-03 1.1770966604e+00 -7.3636797490e-03 1.9579505620e+03
6.9439369898e-03 1.2390302180e+00 -6.3682861498e-03 1.1379895663e+00 -8.7665438223e-03 1.9579502054e+03
1.6342545851e-03 2.9053562618e-01 1.0349349829e-02 -1.8391413827e+00 -9.1355588182e-03 1.9579500429e+03
-1.7170239974e-03 -3.0702730878e-01 -4.1034220568e-03 7.3538016295e-01 -8.5847642713e-03 1.9579507660e+03
2.1008178984e-02 3.6096529650e+00 7.0327772293e-03 -1.2098567072e+00 -1.0860223154e-02 1.9579472270e+03
1.1734537834e-02 2.1281288289e+00 1.7632526641e-03 -3.2059811835e-01 -7.7314890564e-03 1.9579497454e+03
-7.8686231444e-03 -1.3748869192e+00 1.6930144106e-03 -2.9657815294e-01 -9.8542294323e-03 1.9579504230e+03
5.9090282344e-03 1.0731191815e+00 6.6617324554e-03 -1.2113208632e+00 -7.7726309141e-03 1.9579502594e+03
-5.4368865308e-03 -1.0208969102e+00 -2.3454021091e-02 4.3201137630e+00 -7.5637531272e-03 1.9579458960e+03
-3.3322303507e-03 -5.8196355003e-01 1.9389980899e-03 -3.3951257513e-01 -9.8827064023e-03 1.9579508123e+03
7.9937720377e-03 1.4556489167e+00 2.1141111916e-03 -3.8597206240e-01 -7.4963739519e-03 1.9579503490e+03
1.5365942879e-02 2.7833269154e+00 6.9386678702e-03 -1.2580687992e+00 -7.9326704982e-03 1.9579485457e+03
1.2115000211e-02 2.0100178647e+00 3.2591039047e-03 -5.4196228173e-01 -1.2660610019e-02 1.9579498214e+03
2.1626190419e-02 3.9515882438e+00 1.7143751535e-02 -3.1080008845e+00 -8.1622093650e-03 1.9579444738e+03
1.6312103950e-02 2.9741746487e+00 -2.8716864510e-03 5.2479619231e-01 -7.4332547036e-03 1.9579485989e+03
6.5841289744e-03 1.1645186479e+00 1.6233110980e-02 -2.8577857243e+00 -9.7681548049e-03 1.9579484963e+03
-6.1751057811e-03 -1.1038894604e+00 -1.3290079801e-03 2.3821133152e-01 -8.5611812176e-03 1.9579506025e+03
4.4170613175e-03 7.2744961479e-01 -1.0010543114e-02 1.6510034639e+00 -1.3117996695e-02 1.9579500970e+03
-1.4646559088e-04 -2.6071659751e-02 1.0943463922e-04 -1.9533183117e-02 -8.8002571082e-03 1.9579509279e+03
-1.7104788355e-02 -2.8867909089e+00 -1.0096514361e-02 1.7050614064e+00 -1.1879175166e-02 1.9579480576e+03
1.4251979658e-02 2.4014532533e+00 -2.4409203397e-02 4.0840002617e+00 -1.2546744964e-02 1.9579451962e+03
-4.6100350876e-05 -8.3068731069e-03 3.0175666364e-03 -5.4508197086e-01 -8.1232135748e-03 1.9579508523e+03
3.9209785558e-07 6.5605859941e-05 1.7508691950e-02 -2.9240207103e+00 -1.2544467119e-02 1.9579487448e+03
-2.1626386724e-02 -3.8652794320e+00 1.3983792856e-02 -2.4904148199e+00 -9.0646552766e-03 1.9579455290e+03
-7.0222282469e-03 -1.1278435166e+00 -6.5176975812e-03 1.0491574038e+00 -1.4339142839e-02 1.9579503223e+03
-8.9991771912e-03 -1.5509489227e+00 -3.1822832893e-03 5.4973753360e-01 -1.0627256023e-02 1.9579502367e+03
-6.8003189791e-03 -1.1703116283e+00 5.3201518120e-04 -9.1795912826e-02 -1.0688150544e-02 1.9579505763e+03
5.2008612249e-03 8.4121366038e-01 4.3184922725e-03 -7.0013317566e-01 -1.3976128364e-02 1.9579506223e+03
-1.9357883724e-02 -3.3030769129e+00 -1.2172975873e-02 2.0758805029e+00 -1.1382641862e-02 1.9579470416e+03
8.2049086923e-03 1.4514294723e+00 1.3995822017e-02 -2.4688548075e+00 -9.6085033154e-03 1.9579488337e+03
1.2221499284e-03 2.0258958569e-01 3.4952785696e-03 -5.8077944666e-01 -1.2708344886e-02 1.9579508316e+03
6.5597974518e-04 1.1092985244e-01 -4.1440487421e-03 7.0238964211e-01 -1.1661749186e-02 1.9579507991e+03
-4.1412962398e-03 -7.5759199173e-01 -8.8071209328e-03 1.6111860037e+00 -7.4531066346e-03 1.9579501187e+03
-4.4654094083e-03 -7.9683942010e-01 -9.7848863379e-04 1.7507900537e-01 -8.6609301800e-03 1.9579507582e+03
1.0388747020e-03 1.6906540559e-01 -1.0737439107e-02 1.7502091239e+00 -1.3719108955e-02 1.9579501386e+03
