10000
x px y py z pz
  1.141826175e-04 -1.313018253e-09  9.769985291e-05  1.850996270e-09 -1.019814418e-13  1.387990113e+01
  1.180595672e-04  5.248529043e-10 -3.261288484e-04 -4.870323911e-10 -1.057882910e-12  1.387990113e+01
  2.136962946e-04  6.243473746e-10 -1.317003036e-04 -1.784963208e-10 -1.756309414e-13  1.387990113e+01
 -3.109285313e-04 -6.509365498e-10 -4.419617504e-05  4.900178126e-10 -5.674305232e-13  1.387990113e+01
  2.924563815e-04 -1.281440394e-09  2.103857186e-04  5.948489917e-10  8.655147797e-13  1.387990113e+01
  2.744924070e-05 -7.783452871e-10  6.971358133e-05 -1.854841263e-10 -7.527725465e-13  1.387990113e+01
 -2.626069638e-04 -6.497524540e-10  5.042605716e-05  1.718607092e-10 -1.204768030e-12  1.387990113e+01
  1.517573527e-04  4.086531161e-10 -1.924578951e-04  8.896299220e-11  5.105505225e-13  1.387990113e+01
 -1.466455783e-04  6.104028253e-10 -4.317463518e-05  2.940000248e-11  2.047586802e-13  1.387990113e+01
 -1.246748550e-04  5.009532152e-10 -1.220872620e-04  8.256524152e-10 -3.136618317e-13  1.387990113e+01
 -1.122109067e-04 -2.957825932e-10 -3.862582156e-04  1.184228430e-09 -9.218023758e-13  1.387990113e+01
 -1.224615816e-05  1.446252025e-09 -5.508459589e-05 -5.245713993e-10  3.101646513e-13  1.387990113e+01
  1.919748901e-04  6.973490400e-10 -3.043171434e-04  5.868549325e-10 -3.838934042e-13  1.387990113e+01
 -1.972115657e-04 -6.666879746e-10  2.871367554e-04 -1.375603878e-10  5.828571956e-14  1.387990113e+01
 -5.045428393e-04  1.002911308e-09 -9.556364131e-05  7.803819646e-11  3.850872468e-13  1.387990113e+01
  1.460600169e-04 -6.681964076e-11  1.931174166e-04  4.023950669e-10  2.850666772e-13  1.387990113e+01
  6.278534947e-05 -6.439483985e-10 -1.398201604e-04  1.984550303e-09 -9.096820536e-13  1.387990113e+01
  1.956258456e-04 -2.513205703e-10 -2.815211439e-06  7.960105775e-10 -4.083896017e-13  1.387990113e+01
 -6.588400004e-05  8.000261991e-11 -5.831685810e-05  1.282100994e-09  3.601411350e-13  1.387990113e+01
 -5.798689028e-05 -1.574497524e-10  2.056689091e-04 -6.405877717e-10 -1.366154437e-12  1.387990113e+01
  3.624858825e-06 -1.400761469e-09  7.070238781e-05 -1.965583261e-10  7.798633614e-13  1.387990113e+01
  1.748847439e-04 -5.815732547e-10  2.572286069e-04 -1.086979008e-09  9.137390227e-13  1.387990113e+01
  2.744058999e-04 -1.420266718e-09  1.704159852e-04 -2.594287459e-10 -3.476732402e-13  1.387990113e+01
  1.427523466e-04 -1.391777834e-09  2.186639217e-04  6.009513791e-10  1.102273373e-13  1.387990113e+01
  1.404464215e-05 -1.294493847e-09 -3.845410189e-04  8.817338374e-11  6.349338695e-13  1.387990113e+01
  2.347220959e-04  1.052627910e-09  7.779968188e-05 -2.696289986e-10 -1.636634258e-13  1.387990113e+01
 -3.044741652e-04  5.977891264e-10 -1.932470834e-04 -1.483333624e-10  9.620353145e-13  1.387990113e+01
 -4.362235196e-04  1.480651138e-09 -3.183816097e-04  2.661594498e-10  5.968852306e-13  1.387990113e+01
 -2.815075954e-04  7.627746429e-10 -4.884324951e-05  8.889960748e-10  1.089944910e-12  1.387990113e+01
 -1.689407344e-04 -1.945041996e-09 -6.137422998e-05 -8.369120410e-10  1.587630248e-12  1.387990113e+01
 -2.401246030e-04  3.682604285e-10  1.188712306e-04  4.942852507e-10 -1.566213179e-12  1.387990113e+01
  1.274098754e-04  1.643972374e-10  1.659882161e-04  5.484726854e-10  3.378947329e-14  1.387990113e+01
  3.273541205e-04 -2.556711271e-10 -7.636843423e-05  7.147122860e-11  5.042374334e-13  1.387990113e+01
  1.681170627e-04  9.425001065e-10  4.051414632e-04  4.339388299e-10  6.252431743e-13  1.387990113e+01
  1.490233100e-04 -8.441508781e-10  9.428207316e-05  1.313610036e-09  8.090286039e-13  1.387990113e+01
 -1.266782215e-04  2.421330781e-09  7.891918274e-05  6.804869758e-13 -1.199115623e-12  1.387990113e+01
  5.291126946e-04 -1.381800872e-10  2.255862033e-04  1.194031229e-10 -1.272334254e-12  1.387990113e+01
 -1.807246732e-04  3.027535908e-10  1.466577256e-04 -1.208347961e-09  3.014721761e-13  1.387990113e+01
  1.434345163e-04  2.042134213e-10 -8.942910403e-05 -7.269016626e-10  8.997231269e-13  1.387990113e+01
  7.879047525e-05  4.640965572e-10 -6.264212316e-05 -8.333973425e-10 -8.644443964e-13  1.387990113e+01
  1.969506437e-04  6.025754683e-11  5.591949599e-05 -4.640206224e-10 -1.935323515e-13  1.387990113e+01
 -3.586313775e-04 -1.716303342e-09  2.976706948e-04  1.642140162e-09 -1.858121765e-13  1.387990113e+01
  2.509966775e-04  5.108492819e-10 -1.170486119e-04 -2.382178908e-11 -7.614403592e-13  1.387990113e+01
  1.192889550e-04  4.042470693e-12  2.341390532e-04 -1.748905331e-10  1.454968218e-13  1.387990113e+01
  1.056738204e-04 -7.528000988e-10  3.661380674e-04  1.811024165e-09 -3.433797822e-13  1.387990113e+01
 -1.050123131e-04 -1.233646857e-09 -2.051852116e-04  8.148149054e-11 -4.261259954e-13  1.387990113e+01
 -2.931654034e-04  1.200247623e-09 -9.914337189e-05 -3.088213089e-10  4.267278273e-13  1.387990113e+01
 -1.263818826e-05 -3.997291353e-10  7.070186600e-05 -2.834930901e-10  8.389584369e-14  1.387990113e+01
 -3.134154120e-04  3.219098994e-10 -2.055380491e-05 -7.524319500e-10 -2.602533110e-12  1.387990113e+01
 -7.636066698e-05  6.001582767e-10  9.928162531e-06 -9.356532321e-10  1.382724919e-12  1.387990113e+01
 -1.454548363e-04  1.252596258e-09  9.629107872e-05 -1.469789340e-09 -1.346285700e-12  1.387990113e+01
 -1.171398390e-04  1.574627015e-09 -4.357319789e-04 -1.466381466e-10  1.329171818e-12  1.387990113e+01
 -1.319339066e-04 -2.585509225e-10  2.129155886e-04 -1.043200718e-10 -4.829550260e-13  1.387990113e+01
  8.794791268e-05  2.460556683e-11 -2.789565374e-04  9.705857786e-10  9.051268881e-13  1.387990113e+01
 -1.746953869e-04 -1.216128189e-09 -1.478975882e-05  6.719379763e-11 -2.314037689e-13  1.387990113e+01
  1.753800862e-04  1.323157264e-09  2.127345934e-04  3.415506623e-10  1.738726967e-12  1.387990113e+01
  2.618564193e-04  4.928436661e-10  2.685326627e-04  1.019172101e-10  7.954661069e-13  1.387990113e+01
 -1.710508178e-04  2.570096451e-10  4.657923659e-05  7.626215032e-10 -3.794068970e-13  1.387990113e+01
 -5.038683857e-05 -1.108882360e-09  1.014283411e-04 -4.838828507e-10  3.185624098e-13  1.387990113e+01
  1.334906371e-04 -1.453128527e-09 -1.213133431e-04 -1.291179829e-09  3.505514110e-13  1.387990113e+01
  1.375574082e-04 -5.799312671e-10 -1.121098006e-04  3.718533909e-10  2.249131693e-13  1.387990113e+01
 -4.121209477e-05 -1.194322129e-09 -2.137933606e-04  6.489794380e-11  6.172323774e-13  1.387990113e+01
 -1.929617629e-05 -2.044801616e-09  3.511690701e-04 -4.688971691e-10 -3.621702216e-13  1.387990113e+01
 -1.569451093e-04  3.948491287e-10  1.356948400e-04  4.496583873e-10 -1.658868164e-12  1.387990113e+01
  1.531184020e-04  1.697704776e-09  1.529936340e-04  6.106378259e-10  4.297963052e-13  1.387990113e+01
 -2.706236899e-04  4.899906658e-11  2.659619220e-04  2.768331313e-09 -1.409415514e-12  1.387990113e+01
 -1.242653704e-04  5.537350620e-11 -1.642707933e-04 -2.005002819e-10 -1.077333199e-12  1.387990113e+01
 -2.251372977e-05  2.723889274e-09  2.435970222e-04  3.245575757e-10  8.067706026e-13  1.387990113e+01
  1.092293738e-04  4.791626670e-10 -2.008667502e-04  1.199568983e-09  1.182085270e-13  1.387990113e+01
  1.028905576e-04 -1.148185704e-09 -2.833470226e-04  1.550424687e-09 -1.311899454e-12  1.387990113e+01
 -2.136839826e-04  8.608107894e-10  4.166141815e-05 -1.580758271e-10 -1.784350143e-12  1.387990113e+01
  7.276497590e-05  9.879174623e-10  5.418041618e-07 -2.883609193e-10  6.740250015e-13  1.387990113e+01
  7.127338865e-05 -1.117616706e-09 -3.382174549e-04  9.886983578e-10  7.926917707e-13  1.387990113e+01
  3.870926770e-05 -8.827789344e-10 -1.793860466e-04 -6.027944760e-10 -7.839052712e-13  1.387990113e+01
 -1.483856251e-04 -1.434838025e-09 -3.738164369e-04  3.106162158e-11  5.503704508e-13  1.387990113e+01
  2.462611082e-04  5.798955374e-10  4.111889941e-05  1.244226484e-09 -1.622201809e-12  1.387990113e+01
 -1.064142234e-04 -1.041202196e-09 -1.831558962e-04 -3.089674589e-10 -9.066650589e-13  1.387990113e+01
 -1.151627101e-04 -4.206995370e-10 -7.808945808e-05  5.870285252e-10 -1.766835391e-13  1.387990113e+01
 -1.144465597e-04 -3.942166794e-11  9.257482155e-05  3.092023703e-11  1.033503788e-12  1.387990113e+01
 -1.581038968e-04 -1.727897668e-10 -6.532374909e-05 -2.341218885e-11 -5.660011971e-13  1.387990113e+01
  1.887684520e-04 -2.408936355e-10 -5.588570788e-05 -9.635873528e-10  2.077884360e-13  1.387990113e+01
 -1.490242976e-04  1.033245895e-09 -1.391987035e-04  3.796303319e-10 -1.312303939e-12  1.387990113e+01
 -5.996604314e-05 -1.354765933e-09 -1.161583207e-04 -1.828442894e-10 -2.423868952e-13  1.387990113e+01
 -3.701539273e-04  1.579557495e-11  1.944756392e-04  9.703581565e-10 -1.508082977e-12  1.387990113e+01
  9.441114461e-05 -3.335187829e-11  9.930669021e-05  1.552532775e-09  2.600232564e-12  1.387990113e+01
  2.416928261e-05  2.857093903e-10  2.241425836e-04 -1.284729333e-09  4.702352773e-13  1.387990113e+01
  2.264301489e-05  1.530783788e-09 -1.429460824e-04 -1.816706829e-09  3.430146074e-13  1.387990113e+01
 -1.545497308e-04 -9.608028798e-11 -1.407540416e-04  1.378791619e-09 -1.361335900e-12  1.387990113e+01
  2.962746915e-04  1.767981608e-10  1.404382506e-06  3.985819608e-10  1.288069600e-13  1.387990113e+01
 -2.143420226e-05 -7.091664999e-10 -1.571167530e-05  1.461390786e-10 -2.791566339e-13  1.387990113e+01
 -2.026569377e-04 -2.486527866e-10 -5.520327943e-05  2.026095232e-10 -1.070515392e-13  1.387990113e+01
 -6.740545841e-05 -1.296988576e-09  1.154770019e-04 -1.043775950e-11 -7.137689261e-13  1.387990113e+01
  2.111858422e-05  1.609325062e-09 -2.604637077e-05  2.764659183e-10  9.132854221e-14  1.387990113e+01
 -4.884546759e-05  3.786750216e-10  1.233406645e-04  1.728839259e-10 -5.169401620e-13  1.387990113e+01
 -8.528232159e-05 -9.218849304e-10 -4.407378125e-05 -1.835779215e-09  1.929452265e-12  1.387990113e+01
 -3.813532247e-05 -7.995763886e-10  8.313674187e-05  1.166138929e-09 -7.682265113e-14  1.387990113e+01
 -9.539595761e-05  1.330658737e-10 -2.062735916e-04  4.384399926e-10  9.931693597e-13  1.387990113e+01
 -1.218882022e-04 -1.588204038e-10  1.086919540e-04  9.141503728e-10  4.660320054e-13  1.387990113e+01
 -3.431152314e-04 -2.588658147e-10  1.976037101e-06 -1.896916648e-09  1.881871884e-13  1.387990113e+01
 -1.238670679e-04  5.619799226e-10  1.623153000e-04 -1.848673990e-09 -5.069559262e-13  1.387990113e+01
 -1.819703512e-06 -1.010438453e-09 -2.325550184e-04 -7.615154646e-10 -1.697034521e-12  1.387990113e+01
  8.981280795e-05  1.788228013e-10  2.418735987e-04 -9.997137924e-10  3.658372152e-13  1.387990113e+01
  1.162891684e-04 -5.544149576e-10  2.415191122e-04 -1.251085592e-09  8.893953714e-13  1.387990113e+01
  2.597281251e-04 -8.442188015e-10  4.622455944e-05  2.087815292e-10  1.029152888e-12  1.387990113e+01
  2.366063945e-04  9.613565604e-10  1.678077137e-04 -1.503289651e-09  1.636546968e-12  1.387990113e+01
 -4.064066465e-04 -1.633404555e-11  3.300846136e-06 -8.387691131e-10  5.359525672e-13  1.387990113e+01
 -1.332697196e-04  1.836460251e-09  9.244141012e-05 -3.250788520e-11  1.204135760e-12  1.387990113e+01
 -2.304351283e-05 -3.593244619e-10 -1.507930011e-04  3.628346795e-10  2.200597809e-13  1.387990113e+01
  2.147698078e-04  1.748721355e-09 -2.729327651e-04 -1.353766202e-10  1.034498700e-12  1.387990113e+01
 -1.994724244e-04 -3.920024520e-10 -1.780842734e-04 -9.263284798e-10 -5.217970431e-13  1.387990113e+01
 -4.945308826e-06  1.555005061e-09 -5.997547773e-05  2.131603543e-10  2.199762787e-12  1.387990113e+01
  1.654505367e-04 -1.073018151e-10  2.758255612e-04 -1.681185522e-10 -6.193654595e-13  1.387990113e+01
 -1.300782953e-04 -2.254352331e-09 -7.029081125e-05  1.313747781e-09 -2.222706054e-12  1.387990113e+01
 -1.528845871e-04  9.266369471e-10 -1.137334675e-04 -4.162525281e-11  7.670678180e-15  1.387990113e+01
 -2.054700430e-04 -9.530027608e-10  3.561809604e-04 -2.988968111e-10  4.069124107e-13  1.387990113e+01
  1.158524652e-04  4.784051788e-10  1.082217265e-04 -1.198126031e-09 -5.896045898e-13  1.387990113e+01
 -3.220880249e-05  1.365717727e-09 -9.869378708e-05 -7.117211448e-10  1.032157632e-12  1.387990113e+01
 -3.117252818e-04 -9.344412399e-10 -1.081352393e-04  1.199525624e-09  2.148871733e-12  1.387990113e+01
 -3.200043116e-05  4.948714489e-10  5.932822324e-05 -8.888760399e-10 -1.205755349e-12  1.387990113e+01
  1.156806307e-04  8.854045708e-11 -1.026391139e-04 -9.191731563e-10 -2.108889651e-12  1.387990113e+01
 -3.588496687e-04 -1.592781280e-09 -1.563618310e-06 -7.753427633e-10 -2.929573165e-13  1.387990113e+01
 -3.101216408e-04 -6.053541151e-10  2.506309965e-04 -9.025696219e-10 -1.446418045e-12  1.387990113e+01
  2.729227996e-04 -1.833798201e-10 -2.921916413e-04 -1.599816878e-09 -9.872351307e-14  1.387990113e+01
 -1.329843117e-04  1.547634535e-09 -9.498079361e-05  8.088140955e-10 -1.215814160e-12  1.387990113e+01
 -1.769496029e-04  8.597518783e-10  2.168461837e-04 -1.762733124e-09  8.574914201e-13  1.387990113e+01
 -1.842732120e-04  1.035372219e-09  1.599234428e-04 -6.160368299e-10 -4.404598581e-13  1.387990113e+01
  1.680748629e-04 -6.898492192e-11  1.945423385e-05  7.182477842e-10 -5.595834735e-14  1.387990113e+01
  9.688778696e-05  5.521788311e-10 -5.904672997e-05  4.716865271e-10  1.230654811e-12  1.387990113e+01
 -1.172362589e-04 -3.321731389e-10 -2.724246565e-04  3.854225938e-10 -6.546712027e-14  1.387990113e+01
  3.372041256e-04  5.000904769e-10  1.069725716e-04  1.708926560e-10 -6.791352716e-13  1.387990113e+01
  1.156107776e-04 -1.669357193e-10  2.097114729e-05 -9.600026448e-10  2.171168431e-12  1.387990113e+01
 -1.480683523e-04  4.391032211e-10 -1.148710396e-05  1.763462702e-09 -1.511354086e-13  1.387990113e+01
  5.998563132e-05  7.451523353e-10  4.614496279e-04  1.781225735e-09  1.300286841e-13  1.387990113e+01
 -2.086896762e-04 -7.619244748e-10 -8.188292221e-05 -4.140197394e-10  1.938434789e-12  1.387990113e+01
  1.537148473e-04 -6.128489366e-10 -3.953752581e-05 -1.915333894e-10 -9.045142875e-13  1.387990113e+01
 -2.003149986e-04  2.184206070e-09 -1.186537453e-04  3.483280484e-10 -1.002158707e-12  1.387990113e+01
  1.167833361e-04 -4.844196537e-10  9.062751618e-05  5.713758048e-10 -6.959919171e-13  1.387990113e+01
 -7.576544887e-05 -1.042644269e-10  3.013126979e-05  7.992600271e-10 -7.209141937e-13  1.387990113e+01
 -5.366882349e-05  5.360977248e-10 -5.722769354e-05 -1.228498980e-09 -1.882431853e-12  1.387990113e+01
 -3.563178308e-04 -6.458461428e-12  1.544046190e-04 -2.823719459e-10  1.111195158e-12  1.387990113e+01
 -2.160917214e-04 -5.421115884e-10  4.255890268e-04 -1.262666566e-09  3.069449461e-13  1.387990113e+01
 -1.184102560e-05  1.532669611e-09  2.090638466e-05 -5.118414736e-10 -1.151450693e-12  1.387990113e+01
 -7.078641203e-05  1.736994128e-09  6.959167477e-06  4.226154872e-11 -1.481996087e-12  1.387990113e+01
 -1.514761772e-04  6.858006936e-10 -5.659251769e-04  1.056481864e-09  2.143168567e-12  1.387990113e+01
  7.604927981e-05  5.261793291e-10 -2.068802936e-04 -2.361349379e-09  8.236167255e-13  1.387990113e+01
  5.276830391e-05  1.011127987e-10  4.838098583e-05  9.155144570e-10 -2.818541987e-13  1.387990113e+01
  8.486221756e-05 -7.641585479e-10 -8.447376956e-05 -4.810170469e-10  6.996242043e-13  1.387990113e+01
 -7.580392664e-05  1.088185883e-09 -2.031860725e-04 -3.906716650e-10 -7.733469315e-13  1.387990113e+01
  8.516196103e-06 -2.358535605e-11 -6.649077501e-05 -4.634770666e-10 -1.009143946e-12  1.387990113e+01
  4.566003227e-04  7.993315076e-10 -2.890563383e-05 -7.769675086e-10 -3.394378459e-13  1.387990113e+01
 -1.847723337e-04 -1.032742961e-09  6.977053301e-05 -8.008744163e-10 -1.015161305e-13  1.387990113e+01
 -5.975645365e-05 -4.727581225e-10 -5.007136769e-04  3.484128169e-12 -3.970746530e-13  1.387990113e+01
  1.253880762e-04 -1.769200670e-10  1.510966611e-04  6.418200940e-10 -3.083096003e-14  1.387990113e+01
 -7.441674842e-05  8.469972782e-10  9.704876016e-05  3.142554883e-10 -2.527514951e-14  1.387990113e+01
 -6.331538336e-05  1.640135029e-09 -1.409580782e-04  1.423345810e-10  8.992830736e-13  1.387990113e+01
 -3.803055304e-05  3.200084532e-10 -3.041143768e-04  7.450160310e-10  1.079567199e-12  1.387990113e+01
 -2.701764469e-05  8.457377082e-10 -3.504014491e-04  6.136467219e-10 -1.734599148e-12  1.387990113e+01
 -1.958350878e-04 -3.976859109e-10 -1.200222580e-05 -5.953416655e-10 -4.979495148e-13  1.387990113e+01
  1.131024251e-04 -1.172346996e-09 -9.012609644e-06  1.187806909e-10  7.000629122e-13  1.387990113e+01
 -4.168349783e-04  4.927696488e-10  2.125614445e-04 -1.454902296e-09 -1.544155683e-12  1.387990113e+01
  1.560038522e-04 -1.071597230e-09  1.200774368e-04 -4.307696764e-10 -1.994189011e-13  1.387990113e+01
 -6.148925237e-05  4.151372356e-10  1.852223363e-04  1.563223362e-11 -4.898041791e-13  1.387990113e+01
 -2.165196186e-04 -4.470482557e-10 -4.340952695e-04  5.969717164e-10 -3.133281832e-13  1.387990113e+01
  5.382580860e-05  1.139487220e-09  4.579690764e-05  2.154598574e-09 -1.593198513e-13  1.387990113e+01
 -3.509523740e-05  7.364806713e-10  5.968764562e-05 -4.196829310e-10  8.122986014e-13  1.387990113e+01
 -2.674829844e-05  5.647783839e-10  2.001240282e-04 -7.366435284e-10  1.420714229e-12  1.387990113e+01
  4.445489031e-04  6.131168539e-10  3.616909189e-05 -6.616230307e-10 -5.644304611e-13  1.387990113e+01
  2.937749428e-05 -1.653506784e-09  3.176714091e-04  8.905896978e-10 -5.676916750e-13  1.387990113e+01
  1.216563534e-04 -1.109642214e-09  2.532285164e-05 -2.709435994e-10  1.837945706e-12  1.387990113e+01
  1.299348470e-04  8.181137584e-10 -1.273744320e-04 -8.834943863e-10 -1.331948434e-13  1.387990113e+01
  1.456976579e-04 -8.682890644e-11  2.770346257e-04  6.043668221e-10  2.513892320e-12  1.387990113e+01
  2.076204446e-04  2.916697634e-10  1.432496791e-04 -1.971374658e-09  6.583920516e-13  1.387990113e+01
 -4.784581721e-05 -1.570236099e-10  2.388983159e-04 -1.845839906e-09  4.513753567e-13  1.387990113e+01
 -1.290754087e-04 -9.029016718e-10 -3.031595765e-04  5.664717530e-10  4.597903026e-13  1.387990113e+01
 -1.232853994e-04 -8.017342189e-10  1.324486358e-04  4.599620521e-10  8.619491111e-13  1.387990113e+01
 -4.136838564e-05 -1.676415107e-09  5.352134672e-05  9.658701133e-10  9.423200567e-13  1.387990113e+01
  1.081516207e-04 -4.512612740e-10 -2.145188916e-05  2.221640602e-10  4.947708224e-13  1.387990113e+01
  2.536458744e-05  4.962628145e-10 -6.837956339e-05 -1.448390379e-09  4.204884413e-13  1.387990113e+01
 -2.111303757e-04  1.182939271e-10 -4.920247694e-05 -3.253495860e-10  1.246570066e-12  1.387990113e+01
 -4.602282219e-05 -4.329399296e-10 -2.650844910e-04 -1.922070623e-09 -7.597922670e-13  1.387990113e+01
 -2.313681522e-04  6.494455259e-10 -2.022963945e-04  4.572997288e-11  8.882622436e-13  1.387990113e+01
 -3.106156202e-04  4.970405540e-10  2.070642160e-04 -9.226025819e-10 -6.816903884e-13  1.387990113e+01
 -1.185653661e-04  9.275876654e-10  1.267399535e-05 -6.099984277e-10 -1.339162379e-12  1.387990113e+01
 -1.300451027e-04  1.912103949e-09 -3.409394983e-04  1.091192796e-09  1.476621462e-12  1.387990113e+01
  3.458749423e-04  7.423448391e-10  9.545227028e-05 -5.726299903e-10  3.936642729e-13  1.387990113e+01
 -9.605711287e-05 -3.334411552e-10  3.467216294e-05  1.576759383e-09  1.876920451e-12  1.387990113e+01
 -4.865048978e-04  2.832115983e-10  1.161538082e-04 -1.028491241e-09 -2.227693182e-12  1.387990113e+01
 -5.674653227e-05 -2.481955696e-10  1.766297021e-04 -9.722474695e-10 -1.291922860e-13  1.387990113e+01
 -3.611058589e-04 -1.242445683e-09  1.191513482e-04  5.137285139e-10 -2.418441441e-13  1.387990113e+01
  6.843893432e-05 -1.398466452e-09  1.124498633e-04  1.237862470e-10  1.213856744e-12  1.387990113e+01
  2.279593518e-05  1.466202890e-09  4.000778499e-04  1.182474798e-09 -7.265536949e-13  1.387990113e+01
  1.040904828e-04 -9.956696644e-10 -2.912833629e-04 -9.745483124e-10 -2.093776944e-12  1.387990113e+01
 -3.370319917e-05  3.141547831e-10  3.710607792e-05  7.507302852e-12  9.806808349e-13  1.387990113e+01
 -1.413402852e-04  7.400165634e-10  1.783397697e-04  7.573786472e-10 -1.134771749e-12  1.387990113e+01
  1.672254171e-04  6.757904763e-10  1.717069354e-04  8.783666002e-10  1.923090537e-12  1.387990113e+01
 -1.387055673e-04 -1.309575321e-09 -1.783856840e-04 -3.234686156e-10  7.971568360e-13  1.387990113e+01
 -6.909546878e-05 -3.114505157e-10  1.051384811e-05 -2.496364918e-10  3.268968386e-14  1.387990113e+01
  3.023890165e-04 -6.355880737e-10 -3.731834862e-04 -8.635724882e-10 -3.226365936e-13  1.387990113e+01
  1.031278965e-04  1.294066711e-09 -2.452171987e-05 -3.126656122e-11 -1.319392910e-12  1.387990113e+01
  3.777849838e-05  9.442317671e-10  1.254323516e-04 -1.783526987e-09 -7.413159634e-13  1.387990113e+01
 -6.432971432e-05 -1.065545294e-09 -1.540594018e-04  2.125788819e-09 -6.936868511e-14  1.387990113e+01
 -5.999308262e-05 -2.667732316e-10  2.269105583e-04 -9.630463772e-10 -1.090367000e-12  1.387990113e+01
 -2.201640192e-04  4.026364889e-10  1.087458601e-04 -1.825027100e-09  8.391287619e-14  1.387990113e+01
  1.840065970e-04 -3.549431563e-10  1.328797988e-04 -6.441702373e-10  1.623212533e-12  1.387990113e+01
